oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,AI,flop
24.6766,0.56247,7.97323,0.43753,1.319453583,0.728931016,F,0.16447,C,0.61186,R22.8,0.21136,R31.1,0.0123,RAI,0,2h2d2c
23.275,0.56281,9.37521,0.43719,1.243761107,0.8577698382,F,0.1742,C,0.70158,R22.8,0.10438,R31.1,0.01984,RAI,0,3h2h2d
24.6012,0.57049,8.04743,0.42951,1.296928599,0.7494521746,F,0.14427,C,0.64977,R22.8,0.16458,R31.1,0.04138,RAI,0,3h2d2c
23.4121,0.56311,9.23825,0.43689,1.250421414,0.8458192818,F,0.17528,C,0.69976,R22.8,0.10879,R31.1,0.01617,RAI,0,3h3d2h
24.8167,0.57097,7.83385,0.42903,1.307192133,0.7303778184,F,0.14792,C,0.64268,R22.8,0.16893,R31.1,0.04047,RAI,0,3d3c2h
24.7152,0.56169,7.93394,0.43831,1.323354968,0.7240482747,F,0.16511,C,0.60988,R22.8,0.21241,R31.1,0.01259,RAI,0,3h3d3c
23.3217,0.56094,9.32897,0.43906,1.250408025,0.8499038765,F,0.17456,C,0.69488,R22.8,0.10932,R31.1,0.02124,RAI,0,4h2h2d
24.6217,0.56881,8.02787,0.43119,1.301845706,0.7447176344,F,0.14926,C,0.64133,R22.8,0.14967,R31.1,0.05974,RAI,0,4h2d2c
23.1663,0.54744,9.48188,0.45256,1.272706155,0.8380661154,F,0.25633,C,0.74141,R22.8,0.0022,R31.1,0.00007,RAI,0,4h3h2h
21.8891,0.55902,10.7592,0.44098,1.177627967,0.9759326851,F,0.19355,C,0.7087,R22.8,0.05484,R31.1,0.01243,RAI,0.03048,4h3h2d
21.906,0.55913,10.7453,0.44087,1.178309626,0.9749141974,F,0.19378,C,0.70885,R22.8,0.05797,R31.1,0.00817,RAI,0.03122,4h3d2h
21.8976,0.5596,10.7524,0.4404,1.176865904,0.9766049335,F,0.19481,C,0.70636,R22.8,0.06255,R31.1,0.00314,RAI,0.03314,4d3h2h
22.1013,0.5562,10.5491,0.4438,1.195076103,0.9507994496,F,0.15503,C,0.71231,R22.8,0.09275,R31.1,0.03991,RAI,0,4h3d2c
23.2106,0.56124,9.43861,0.43876,1.243789866,0.8604804276,F,0.1758,C,0.69433,R22.8,0.09455,R31.1,0.0353,RAI,0.00002,4h3h3d
24.4099,0.56836,8.243,0.43164,1.291667331,0.7638773095,F,0.15392,C,0.64223,R22.8,0.12801,R31.1,0.07585,RAI,0,4h3d3c
22.9934,0.56002,9.65662,0.43998,1.234833878,0.8779144525,F,0.1799,C,0.70805,R22.8,0.1012,R31.1,0.01085,RAI,0,4h4d2h
24.2407,0.56616,8.40939,0.43384,1.287697821,0.7753448573,F,0.15663,C,0.64483,R22.8,0.1581,R31.1,0.04045,RAI,0,4d4c2h
22.7835,0.56019,9.86567,0.43981,1.223190166,0.8972665496,F,0.17894,C,0.70534,R22.8,0.09755,R31.1,0.01816,RAI,0.00001,4h4d3h
23.863,0.56496,8.7882,0.43504,1.270328531,0.8080360828,F,0.15713,C,0.65211,R22.8,0.13273,R31.1,0.05804,RAI,0,4d4c3h
24.3634,0.55752,8.28741,0.44248,1.314273669,0.7491782519,F,0.15523,C,0.63727,R22.8,0.19759,R31.1,0.00991,RAI,0,4h4d4c
23.3737,0.55982,9.27623,0.44018,1.255705975,0.8429487738,F,0.17051,C,0.70021,R22.8,0.10352,R31.1,0.02577,RAI,0,5h2h2d
24.829,0.56956,7.82323,0.43044,1.311076739,0.7269983861,F,0.14964,C,0.63456,R22.8,0.15851,R31.1,0.05729,RAI,0,5h2d2c
22.937,0.54873,9.7112,0.45127,1.257149222,0.8607883935,F,0.25832,C,0.74148,R22.8,0.00019,R31.1,0,RAI,0,5h3h2h
22.6791,0.56071,9.97068,0.43929,1.216453336,0.9078905079,F,0.19197,C,0.6908,R22.8,0.06899,R31.1,0.01008,RAI,0.03818,5d3h2h
22.8339,0.56027,9.81721,0.43973,1.225717296,0.8930216681,F,0.19176,C,0.6913,R22.8,0.05421,R31.1,0.02855,RAI,0.03418,5h3h2d
