oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R50,actions/3/action_code,R100,actions/4/action_code,R150,actions/5/action_code,AI,flop
1.42955,0.40672,5.43482,0.59328,0.6390592626,1.254881157,F,0.36057,C,0.46665,R6.35,0.12807,R10.9,0.04259,R15.45,0.00213,RAI,0,2h2d2c
1.79563,0.42801,5.0668,0.57199,0.7627816823,1.21345162,F,0.35291,C,0.45929,R6.35,0.166,R10.9,0.00504,R15.45,0.01675,RAI,0,3h2h2d
1.82441,0.42588,5.03523,0.57412,0.7788834661,1.20141708,F,0.34271,C,0.44531,R6.35,0.2005,R10.9,0.00632,R15.45,0.00516,RAI,0,3h2d2c
1.71968,0.42581,5.14553,0.57419,0.7342924669,1.22758517,F,0.36288,C,0.44367,R6.35,0.17169,R10.9,0.00455,R15.45,0.01721,RAI,0,3h3d2h
1.74659,0.42281,5.11918,0.57719,0.7510745496,1.214951028,F,0.36621,C,0.40862,R6.35,0.20147,R10.9,0.0074,R15.45,0.01629,RAI,0,3d3c2h
1.43765,0.40762,5.42908,0.59238,0.6412612104,1.255460357,F,0.37546,C,0.45169,R6.35,0.16922,R10.9,0.00288,R15.45,0.00076,RAI,0,3h3d3c
1.78705,0.42949,5.07276,0.57051,0.7565209514,1.218030549,F,0.34397,C,0.47049,R6.35,0.16296,R10.9,0.00474,R15.45,0.01784,RAI,0,4h2h2d
1.83161,0.4281,5.0241,0.5719,0.7779023625,1.203414654,F,0.33125,C,0.46432,R6.35,0.1934,R10.9,0.00642,R15.45,0.00461,RAI,0,4h2d2c
1.75409,0.4511,5.10623,0.5489,0.7069950156,1.274336894,F,0.3281,C,0.62732,R6.35,0.04243,R10.9,0.00199,R15.45,0.00016,RAI,0,4h3h2h
1.67505,0.43782,5.17411,0.56218,0.6956159102,1.260774494,F,0.30922,C,0.53851,R6.35,0.1517,R10.9,0.00054,R15.45,0.00002,RAI,0,4h3h2d
1.67488,0.43813,5.17419,0.56187,0.6950531748,1.261489639,F,0.30995,C,0.5364,R6.35,0.15312,R10.9,0.0005,R15.45,0.00003,RAI,0,4h3d2h
1.67303,0.43806,5.17586,0.56194,0.694396398,1.261739491,F,0.30941,C,0.53731,R6.35,0.15253,R10.9,0.00072,R15.45,0.00003,RAI,0,4d3h2h
1.73319,0.44263,5.11632,0.55737,0.7119387496,1.257451536,F,0.30961,C,0.52305,R6.35,0.16712,R10.9,0.00021,R15.45,0,RAI,0,4h3d2c
1.70422,0.43071,5.15526,0.56929,0.7194125997,1.240492603,F,0.34572,C,0.46255,R6.35,0.17307,R10.9,0.00478,R15.45,0.01387,RAI,0,4h3h3d
1.73699,0.42898,5.12216,0.57102,0.7362030033,1.228793631,F,0.34512,C,0.44344,R6.35,0.18373,R10.9,0.00642,R15.45,0.02129,RAI,0,4h3d3c
1.69562,0.42805,5.16782,0.57195,0.7202301752,1.237731483,F,0.35668,C,0.44511,R6.35,0.18273,R10.9,0.00419,R15.45,0.0113,RAI,0,4h4d2h
1.69361,0.42498,5.17011,0.57502,0.72457309,1.231668914,F,0.36284,C,0.41192,R6.35,0.20065,R10.9,0.00538,R15.45,0.01921,RAI,0,4d4c2h
1.69211,0.43182,5.1682,0.56818,0.7124643358,1.246035718,F,0.34961,C,0.4517,R6.35,0.17963,R10.9,0.00487,R15.45,0.01419,RAI,0,4h4d3h
1.70301,0.4295,5.15785,0.5705,0.7209270438,1.23848334,F,0.35386,C,0.42317,R6.35,0.19868,R10.9,0.00506,R15.45,0.01922,RAI,0,4d4c3h
1.46831,0.40886,5.4013,0.59114,0.6529507792,1.251656356,F,0.39354,C,0.42555,R6.35,0.17951,R10.9,0.001,R15.45,0.0004,RAI,0,4h4d4c
1.78783,0.43145,5.06981,0.56855,0.7534128916,1.221518811,F,0.33576,C,0.48187,R6.35,0.15762,R10.9,0.00487,R15.45,0.01988,RAI,0,5h2h2d
1.82366,0.4293,5.02912,0.5707,0.7723609143,1.207150089,F,0.3229,C,0.47825,R6.35,0.1859,R10.9,0.00783,R15.45,0.00511,RAI,0,5h2d2c
1.76228,0.45356,5.09608,0.54644,0.7064435728,1.277529317,F,0.3221,C,0.62721,R6.35,0.04903,R10.9,0.00141,R15.45,0.00024,RAI,0,5h3h2h
1.66933,0.4409,5.18061,0.5591,0.6883977025,1.269312578,F,0.30702,C,0.53566,R6.35,0.15661,R10.9,0.00064,R15.45,0.00007,RAI,0,5d3h2h
1.662,0.44048,5.18966,0.55952,0.68602845,1.27057537,F,0.31064,C,0.51895,R6.35,0.16816,R10.9,0.00211,R15.45,0.00014,RAI,0,5h3h2d
1.66736,0.44188,5.18102,0.55812,0.6860603844,1.271641801,F,0.31109,C,0.51768,R6.35,0.16799,R10.9,0.00303,R15.45,0.0002,RAI,0,5h3d2h
1.73282,0.45031,5.10186,0.54969,0.6996473401,1.271416485,F,0.31029,C,0.50569,R6.35,0.16921,R10.9,0.0129,R15.45,0.00191,RAI,0,5h3d2c
1.70669,0.4333,5.15005,0.5667,0.7161487943,1.244902676,F,0.33601,C,0.47743,R6.35,0.16541,R10.9,0.00691,R15.45,0.01424,RAI,0,5h3h3d
1.71736,0.43093,5.13935,0.56907,0.7245893406,1.237142289,F,0.33385,C,0.46315,R6.35,0.1704,R10.9,0.00652,R15.45,0.02609,RAI,0,5h3d3c
1.7664,0.45559,5.08991,0.54441,0.7049400246,1.280740548,F,0.31793,C,0.63005,R6.35,0.05007,R10.9,0.00195,R15.45,0,RAI,0,5h4h2h
1.68482,0.44403,5.16625,0.55597,0.6898879092,1.272920291,F,0.30547,C,0.53045,R6.35,0.16321,R10.9,0.00073,R15.45,0.00014,RAI,0,5h4h2d
1.66729,0.44546,5.1776,0.55454,0.6805181991,1.279006544,F,0.3037,C,0.53355,R6.35,0.16161,R10.9,0.0009,R15.45,0.00024,RAI,0,5h4d2h
1.66926,0.44484,5.17645,0.55516,0.6822718577,1.277294342,F,0.30227,C,0.54055,R6.35,0.15619,R10.9,0.00079,R15.45,0.00021,RAI,0,5d4h2h
1.72218,0.45437,5.12182,0.54563,0.6891380229,1.285888244,F,0.3057,C,0.50719,R6.35,0.17397,R10.9,0.01127,R15.45,0.00186,RAI,0,5h4d2c
1.77785,0.45831,5.07468,0.54169,0.7052987163,1.283320043,F,0.30461,C,0.64453,R6.35,0.04718,R10.9,0.00317,R15.45,0.00052,RAI,0,5h4h3h
1.65692,0.44733,5.18209,0.55267,0.6734584651,1.284446982,F,0.28298,C,0.56739,R6.35,0.14822,R10.9,0.00094,R15.45,0.00047,RAI,0,5d4h3h
1.66596,0.44594,5.1783,0.55407,0.6792434365,1.280264509,F,0.2832,C,0.56608,R6.35,0.14937,R10.9,0.00087,R15.45,0.00048,RAI,0,5h4h3d
1.65612,0.44722,5.18353,0.55278,0.6732988651,1.284548316,F,0.28355,C,0.56358,R6.35,0.1513,R10.9,0.00101,R15.45,0.00056,RAI,0,5h4d3h
1.62482,0.45075,5.21101,0.54925,0.6554006022,1.299657669,F,0.28213,C,0.55293,R6.35,0.16156,R10.9,0.00238,R15.45,0.001,RAI,0,5h4d3c
1.70112,0.43954,5.15277,0.56046,0.7036778217,1.259427873,F,0.32681,C,0.48366,R6.35,0.17861,R10.9,0.00408,R15.45,0.00684,RAI,0,5h4h4d
1.69,0.43782,5.16223,0.56218,0.7018243717,1.257879715,F,0.32821,C,0.45309,R6.35,0.20503,R10.9,0.00477,R15.45,0.0089,RAI,0,5h4d4c
1.71188,0.43183,5.14937,0.56817,0.7207718578,1.241517791,F,0.35229,C,0.45219,R6.35,0.18049,R10.9,0.00417,R15.45,0.01086,RAI,0,5h5d2h
1.68309,0.42781,5.17847,0.57219,0.7153090132,1.239762119,F,0.35718,C,0.41935,R6.35,0.20408,R10.9,0.00694,R15.45,0.01245,RAI,0,5d5c2h
1.70994,0.43619,5.1488,0.56381,0.7127585856,1.250980057,F,0.34418,C,0.45843,R6.35,0.18211,R10.9,0.00612,R15.45,0.00916,RAI,0,5h5d3h
1.68893,0.43332,5.16878,0.56668,0.7086638007,1.249474159,F,0.34517,C,0.43771,R6.35,0.19967,R10.9,0.00612,R15.45,0.01133,RAI,0,5d5c3h
1.70802,0.44123,5.14685,0.55877,0.7038258651,1.261785634,F,0.33247,C,0.47447,R6.35,0.18123,R10.9,0.00431,R15.45,0.00751,RAI,0,5h5d4h
1.69538,0.43984,5.15783,0.56016,0.7008250996,1.261339816,F,0.33308,C,0.44677,R6.35,0.20907,R10.9,0.00421,R15.45,0.00687,RAI,0,5d5c4h
1.45551,0.40994,5.41879,0.59006,0.6455534534,1.258007638,F,0.40807,C,0.42633,R6.35,0.16385,R10.9,0.00171,R15.45,0.00003,RAI,0,5h5d5c
1.81694,0.43788,5.03593,0.56212,0.7544366289,1.227235147,F,0.32327,C,0.50289,R6.35,0.16345,R10.9,0.00466,R15.45,0.00573,RAI,0,6h2h2d
1.80623,0.43311,5.04349,0.56689,0.7582495123,1.218735611,F,0.3171,C,0.48836,R6.35,0.17932,R10.9,0.00762,R15.45,0.0076,RAI,0,6h2d2c
1.79958,0.45917,5.05895,0.54082,0.7125821589,1.281400168,F,0.32777,C,0.61999,R6.35,0.05065,R10.9,0.00159,R15.45,0,RAI,0,6h3h2h
1.70845,0.44596,5.13659,0.55404,0.6965361819,1.270021023,F,0.30078,C,0.5338,R6.35,0.16082,R10.9,0.00315,R15.45,0.00144,RAI,0,6d3h2h
1.70584,0.44505,5.13977,0.55495,0.6968941129,1.268723467,F,0.30143,C,0.53067,R6.35,0.16353,R10.9,0.00292,R15.45,0.00144,RAI,0,6h3h2d
1.70966,0.44472,5.13587,0.55528,0.6989730221,1.267007267,F,0.30213,C,0.52829,R6.35,0.16318,R10.9,0.00425,R15.45,0.00214,RAI,0,6h3d2h
1.71298,0.44447,5.12818,0.55553,0.7007242853,1.264540889,F,0.28466,C,0.54057,R6.35,0.14776,R10.9,0.02671,R15.45,0.0003,RAI,0,6h3d2c
1.7177,0.43572,5.13676,0.56428,0.7167655699,1.247015345,F,0.33218,C,0.48441,R6.35,0.16892,R10.9,0.00433,R15.45,0.01016,RAI,0,6h3h3d
1.73317,0.43318,5.1188,0.56682,0.7274616116,1.237086677,F,0.32426,C,0.47977,R6.35,0.16364,R10.9,0.01167,R15.45,0.02066,RAI,0,6h3d3c
1.8189,0.46486,5.03566,0.53514,0.7114165436,1.289039201,F,0.31596,C,0.62798,R6.35,0.05329,R10.9,0.00276,R15.45,0,RAI,0,6h4h2h
1.75192,0.45691,5.09539,0.54309,0.6971414424,1.285235646,F,0.29836,C,0.51958,R6.35,0.16776,R10.9,0.0135,R15.45,0.00078,RAI,0.00001,6d4h2h
1.75921,0.45822,5.0861,0.54178,0.6980410248,1.285994403,F,0.30078,C,0.50969,R6.35,0.15778,R10.9,0.02544,R15.45,0.00631,RAI,0,6h4h2d
1.76337,0.45656,5.0815,0.54344,0.7022357279,1.280906665,F,0.30141,C,0.50999,R6.35,0.16116,R10.9,0.02205,R15.45,0.00538,RAI,0,6h4d2h
1.75557,0.45963,5.08846,0.54037,0.6944597755,1.289948233,F,0.28387,C,0.52328,R6.35,0.13732,R10.9,0.04877,R15.45,0.00676,RAI,0,6h4d2c
1.86949,0.47094,4.98335,0.52906,0.7217634564,1.290308565,F,0.30203,C,0.6362,R6.35,0.06131,R10.9,0.00046,R15.45,0,RAI,0,6h4h3h
1.7632,0.46751,5.11447,0.53249,0.6857218373,1.315728576,F,0.28665,C,0.49693,R6.35,0.20385,R10.9,0.00955,R15.45,0.0029,RAI,0.00011,6d4h3h
1.79383,0.47149,5.06937,0.52851,0.6917451458,1.313947232,F,0.2916,C,0.47486,R6.35,0.21024,R10.9,0.0169,R15.45,0.00623,RAI,0.00017,6h4h3d
1.78381,0.47212,5.06294,0.52788,0.6869632792,1.313846753,F,0.29066,C,0.4787,R6.35,0.21122,R10.9,0.01375,R15.45,0.00544,RAI,0.00023,6h4d3h
-0.67528,0.3507,8.05738,0.6493,-0.350094612,1.699908644,F,0.27471,C,0.48076,R6.35,0.19597,R10.9,0.04406,R15.45,0.00437,RAI,0.00011,6h4d3c
1.70705,0.44036,5.14555,0.55964,0.7048158649,1.259505833,F,0.32211,C,0.49278,R6.35,0.17754,R10.9,0.00314,R15.45,0.00443,RAI,0,6h4h4d
1.68297,0.43772,5.16683,0.56228,0.6990645926,1.258776661,F,0.3179,C,0.47789,R6.35,0.19064,R10.9,0.00516,R15.45,0.00841,RAI,0,6h4d4c
1.82709,0.4679,5.0251,0.5321,0.7099768769,1.293685146,F,0.31018,C,0.63002,R6.35,0.05708,R10.9,0.00272,R15.45,0,RAI,0,6h5h2h
1.74728,0.45993,5.09824,0.54007,0.6907296136,1.29314539,F,0.29225,C,0.52096,R6.35,0.16368,R10.9,0.01833,R15.45,0.00477,RAI,0.00001,6h5d2h
1.74995,0.46031,5.09142,0.53969,0.6912140258,1.292324845,F,0.29121,C,0.52502,R6.35,0.15511,R10.9,0.02289,R15.45,0.00578,RAI,0,6h5h2d
1.74646,0.46158,5.09686,0.53842,0.6879374519,1.296757109,F,0.28955,C,0.52949,R6.35,0.16166,R10.9,0.0176,R15.45,0.00168,RAI,0.00003,6d5h2h
1.76806,0.46446,5.07182,0.53554,0.6921273284,1.297325789,F,0.27521,C,0.53727,R6.35,0.13962,R10.9,0.04221,R15.45,0.0057,RAI,0,6h5d2c
1.87673,0.47406,4.97295,0.52594,0.7197899649,1.295254256,F,0.29819,C,0.63805,R6.35,0.06177,R10.9,0.00199,R15.45,0,RAI,0,6h5h3h
1.77701,0.47422,5.06615,0.52578,0.6813139798,1.319930669,F,0.28734,C,0.48846,R6.35,0.19916,R10.9,0.0188,R15.45,0.00614,RAI,0.00009,6h5h3d
1.77303,0.4747,5.07739,0.5253,0.6791006868,1.324067902,F,0.28761,C,0.48207,R6.35,0.21344,R10.9,0.01153,R15.45,0.00523,RAI,0.00014,6h5d3h
1.78768,0.47609,5.03935,0.52391,0.682712771,1.317634595,F,0.28424,C,0.49607,R6.35,0.20154,R10.9,0.01475,R15.45,0.00317,RAI,0.00023,6d5h3h
-2.22466,0.27859,9.86342,0.72141,-1.451895728,1.872934122,F,0.26748,C,0.49354,R6.35,0.19653,R10.9,0.03681,R15.45,0.00543,RAI,0.00021,6h5d3c
1.84546,0.47395,5.00014,0.52605,0.707961163,1.302063963,F,0.28714,C,0.65409,R6.35,0.05583,R10.9,0.00293,R15.45,0.00002,RAI,0,6h5h4h
1.71429,0.46771,5.12383,0.53229,0.6664153061,1.318631804,F,0.25926,C,0.5777,R6.35,0.15935,R10.9,0.00212,R15.45,0.00157,RAI,0,6d5h4h
1.70361,0.4671,5.13299,0.5329,0.6631283796,1.319477071,F,0.25875,C,0.57829,R6.35,0.16019,R10.9,0.00168,R15.45,0.00109,RAI,0,6h5h4d
1.70206,0.46924,5.12959,0.53076,0.6595035488,1.323919623,F,0.25929,C,0.57451,R6.35,0.16226,R10.9,0.00228,R15.45,0.00166,RAI,0,6h5d4h
1.71265,0.47398,5.11811,0.52602,0.6569705308,1.33285996,F,0.24413,C,0.60081,R6.35,0.14878,R10.9,0.00521,R15.45,0.00107,RAI,0,6h5d4c
1.71678,0.4468,5.13319,0.5532,0.6986164125,1.271107602,F,0.31173,C,0.51362,R6.35,0.16543,R10.9,0.004,R15.45,0.00522,RAI,0,6h5h5d
1.68566,0.44516,5.16044,0.55484,0.688479729,1.2740782,F,0.30953,C,0.48695,R6.35,0.19576,R10.9,0.00425,R15.45,0.00351,RAI,0,6h5d5c
1.71365,0.43565,5.14463,0.56435,0.7151904775,1.248770831,F,0.34376,C,0.46857,R6.35,0.17285,R10.9,0.00343,R15.45,0.01139,RAI,0,6h6d2h
1.69403,0.43332,5.16288,0.56668,0.7108037317,1.248047946,F,0.34356,C,0.44307,R6.35,0.19004,R10.9,0.00967,R15.45,0.01365,RAI,0,6d6c2h
1.71183,0.43855,5.145,0.56145,0.70970659,1.255311269,F,0.33894,C,0.47018,R6.35,0.17344,R10.9,0.00469,R15.45,0.01274,RAI,0,6h6d3h
1.68632,0.43601,5.16757,0.56399,0.703203194,1.255139844,F,0.33696,C,0.45243,R6.35,0.18605,R10.9,0.01058,R15.45,0.01398,RAI,0,6d6c3h
1.71781,0.44313,5.13538,0.55687,0.7048250101,1.263269173,F,0.3258,C,0.48383,R6.35,0.1793,R10.9,0.00314,R15.45,0.00793,RAI,0,6h6d4h
1.68317,0.44081,5.16633,0.55919,0.6942467401,1.26560999,F,0.3213,C,0.47187,R6.35,0.19696,R10.9,0.00476,R15.45,0.00511,RAI,0,6d6c4h
1.70759,0.4473,5.14137,0.5527,0.6940999668,1.274284887,F,0.31503,C,0.50001,R6.35,0.17697,R10.9,0.00281,R15.45,0.00517,RAI,0,6h6d5h
1.67907,0.44618,5.16657,0.55382,0.6842204119,1.277941069,F,0.31061,C,0.48433,R6.35,0.19375,R10.9,0.00491,R15.45,0.0064,RAI,0,6d6c5h
1.44834,0.41076,5.42916,0.58924,0.6410910639,1.262169143,F,0.42118,C,0.42156,R6.35,0.15483,R10.9,0.00237,R15.45,0.00005,RAI,0,6h6d6c
1.79754,0.43961,5.05739,0.56039,0.7434440574,1.236269715,F,0.32709,C,0.50237,R6.35,0.16552,R10.9,0.00388,R15.45,0.00114,RAI,0,7h2h2d
1.78102,0.4359,5.07193,0.5641,0.742880992,1.23166972,F,0.32305,C,0.47866,R6.35,0.1918,R10.9,0.00498,R15.45,0.00151,RAI,0,7h2d2c
1.76582,0.45579,5.094,0.54421,0.7043993449,1.28224064,F,0.3337,C,0.62604,R6.35,0.03747,R10.9,0.00279,R15.45,0,RAI,0,7h3h2h
1.75657,0.44987,5.09017,0.55013,0.7099303513,1.26748866,F,0.29725,C,0.54492,R6.35,0.14897,R10.9,0.00613,R15.45,0.00272,RAI,0,7h3d2h
1.7502,0.45048,5.09691,0.54952,0.7063980152,1.270575829,F,0.29891,C,0.54066,R6.35,0.15003,R10.9,0.00689,R15.45,0.00352,RAI,0,7d3h2h
1.75862,0.44945,5.08818,0.55055,0.7114230838,1.266026679,F,0.29683,C,0.5465,R6.35,0.1475,R10.9,0.0062,R15.45,0.00297,RAI,0,7h3h2d
1.74923,0.44561,5.09148,0.55439,0.7137223863,1.258072777,F,0.27665,C,0.54299,R6.35,0.175,R10.9,0.00469,R15.45,0.00067,RAI,0,7h3d2c
1.72423,0.44085,5.13016,0.55915,0.7111180226,1.256839217,F,0.32925,C,0.49276,R6.35,0.17202,R10.9,0.00322,R15.45,0.00275,RAI,0,7h3h3d
1.69587,0.43767,5.15673,0.56233,0.7045034225,1.256204336,F,0.3268,C,0.46546,R6.35,0.19525,R10.9,0.00663,R15.45,0.00586,RAI,0,7h3d3c
1.76337,0.45782,5.09248,0.54218,0.7003030344,1.28665761,F,0.3226,C,0.63478,R6.35,0.04171,R10.9,0.00091,R15.45,0,RAI,0,7h4h2h
1.73584,0.44973,5.11081,0.55027,0.7017705285,1.272304333,F,0.29712,C,0.54127,R6.35,0.14613,R10.9,0.0105,R15.45,0.00499,RAI,0,7h4h2d
1.73738,0.45078,5.10874,0.54922,0.7007570762,1.27422043,F,0.29692,C,0.54089,R6.35,0.14717,R10.9,0.01164,R15.45,0.00338,RAI,0,7d4h2h
1.73832,0.45,5.10816,0.55,0.7023515309,1.272268968,F,0.29698,C,0.54128,R6.35,0.14506,R10.9,0.01219,R15.45,0.00449,RAI,0,7h4d2h
1.72996,0.44719,5.11095,0.55281,0.703365873,1.266493224,F,0.27688,C,0.54976,R6.35,0.14474,R10.9,0.02702,R15.45,0.0016,RAI,0,7h4d2c
1.82174,0.46613,5.03217,0.53387,0.7105860349,1.291210135,F,0.31468,C,0.63499,R6.35,0.0472,R10.9,0.00312,R15.45,0.00002,RAI,0,7h4h3h
1.71034,0.45335,5.1296,0.54665,0.6859400201,1.285438485,F,0.28034,C,0.57076,R6.35,0.14337,R10.9,0.00335,R15.45,0.00217,RAI,0,7d4h3h
1.70231,0.45215,5.13823,0.54785,0.6845314866,1.284780662,F,0.28061,C,0.57015,R6.35,0.1434,R10.9,0.00327,R15.45,0.00257,RAI,0,7h4h3d
1.70093,0.45173,5.13944,0.54827,0.68461247,1.284098896,F,0.28026,C,0.56902,R6.35,0.14446,R10.9,0.00381,R15.45,0.00246,RAI,0,7h4d3h
1.71195,0.45279,5.12502,0.54721,0.6874348632,1.282976492,F,0.26524,C,0.57878,R6.35,0.14503,R10.9,0.01055,R15.45,0.0004,RAI,0,7h4d3c
1.71672,0.44114,5.1363,0.55886,0.7075552187,1.258996433,F,0.3246,C,0.49614,R6.35,0.17176,R10.9,0.00374,R15.45,0.00376,RAI,0,7h4h4d
1.6878,0.43888,5.16225,0.56112,0.6992178699,1.260260859,F,0.32279,C,0.469,R6.35,0.19708,R10.9,0.00602,R15.45,0.0051,RAI,0,7h4d4c
1.77386,0.46189,5.07813,0.53811,0.6982614639,1.292736043,F,0.31217,C,0.63899,R6.35,0.0461,R10.9,0.00273,R15.45,0.00001,RAI,0,7h5h2h
1.7432,0.45269,5.09986,0.54731,0.7001379327,1.276444779,F,0.28591,C,0.55219,R6.35,0.14866,R10.9,0.01016,R15.45,0.00309,RAI,0,7d5h2h
1.74207,0.45201,5.1012,0.54799,0.7007366843,1.275195723,F,0.28669,C,0.55289,R6.35,0.1448,R10.9,0.01249,R15.45,0.00313,RAI,0,7h5d2h
1.74748,0.45222,5.09557,0.54778,0.7025864573,1.274276769,F,0.2849,C,0.55594,R6.35,0.14019,R10.9,0.01506,R15.45,0.00391,RAI,0,7h5h2d
1.74255,0.44947,5.09561,0.55053,0.7048907961,1.267921395,F,0.26246,C,0.57379,R6.35,0.12305,R10.9,0.04022,R15.45,0.00048,RAI,0,7h5d2c
1.84859,0.4713,5.00152,0.5287,0.7131493136,1.29589513,F,0.30467,C,0.64073,R6.35,0.0512,R10.9,0.00339,R15.45,0,RAI,0,7h5h3h
1.78528,0.46145,5.05487,0.53854,0.7034269244,1.285787417,F,0.28113,C,0.55168,R6.35,0.16266,R10.9,0.00323,R15.45,0.00129,RAI,0,7d5h3h
1.7738,0.46026,5.06659,0.53974,0.7007106658,1.285903154,F,0.28351,C,0.54378,R6.35,0.16078,R10.9,0.0088,R15.45,0.00313,RAI,0,7h5d3h
1.785,0.46122,5.05723,0.53878,0.7036673413,1.28581474,F,0.28347,C,0.54326,R6.35,0.1539,R10.9,0.01581,R15.45,0.00356,RAI,0,7h5h3d
1.78118,0.46018,5.05711,0.53982,0.7037483232,1.283306939,F,0.2663,C,0.5682,R6.35,0.12377,R10.9,0.04156,R15.45,0.00017,RAI,0,7h5d3c
1.87714,0.47568,4.96975,0.52432,0.7174953637,1.29842015,F,0.29318,C,0.64708,R6.35,0.05703,R10.9,0.0027,R15.45,0.00001,RAI,0,7h5h4h
1.79339,0.46969,5.045,0.53031,0.6942258064,1.303192346,F,0.26793,C,0.56766,R6.35,0.16356,R10.9,0.00062,R15.45,0.00023,RAI,0,7d5h4h
1.78052,0.47045,5.05866,0.52955,0.6881302852,1.308596179,F,0.26991,C,0.55905,R6.35,0.16867,R10.9,0.0021,R15.45,0.00026,RAI,0,7h5d4h
1.77419,0.4706,5.06613,0.5294,0.6854653306,1.310899971,F,0.26978,C,0.55988,R6.35,0.16667,R10.9,0.00277,R15.45,0.00091,RAI,0,7h5h4d
1.74494,0.47842,5.08759,0.52158,0.6631450043,1.336190407,F,0.25797,C,0.56348,R6.35,0.15696,R10.9,0.02007,R15.45,0.00153,RAI,0,7h5d4c
1.72205,0.4449,5.12831,0.5551,0.7037536231,1.265552544,F,0.31558,C,0.50744,R6.35,0.16989,R10.9,0.00363,R15.45,0.00346,RAI,0,7h5h5d
1.68893,0.4425,5.15917,0.5575,0.6939620145,1.267687231,F,0.31556,C,0.47927,R6.35,0.19917,R10.9,0.00381,R15.45,0.0022,RAI,0,7h5d5c
1.77596,0.46364,5.07449,0.53636,0.6964494207,1.296024299,F,0.30609,C,0.65296,R6.35,0.03795,R10.9,0.00293,R15.45,0.00008,RAI,0,7h6h2h
1.75073,0.4583,5.08774,0.5417,0.6945549992,1.286598985,F,0.2737,C,0.5778,R6.35,0.14622,R10.9,0.00161,R15.45,0.00068,RAI,0,7h6h2d
