oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
6.10576,0.46329,15.2438,0.53671,0.7987352669,1.293951131,F,0.26138,C,0.56832,R15.05,0.13139,R20.5,0.03892,R28.2,0,R38.35,0,RAI,0,6h3h2d
6.12893,0.46335,15.2209,0.53665,0.8016624802,1.292154335,F,0.26242,C,0.566,R15.05,0.13721,R20.5,0.03437,R28.2,0,R38.35,0,RAI,0,6h3d2h
5.72195,0.46173,15.6227,0.53827,0.7510554853,1.322273787,F,0.23557,C,0.58521,R15.05,0.1125,R20.5,0.05166,R28.2,0.00561,R38.35,0.00537,RAI,0.00407,6h3d2c
5.07196,0.45131,16.3001,0.54869,0.6811094536,1.353406108,F,0.28001,C,0.53151,R15.05,0.03762,R20.5,0.12894,R28.2,0.00821,R38.35,0.00769,RAI,0.00602,6h3h3d
4.49648,0.44568,16.8584,0.55432,0.6114565233,1.38554542,F,0.29742,C,0.48265,R15.05,0.00344,R20.5,0.17401,R28.2,0.04246,R38.35,0.00002,RAI,0,6h3d3c
5.56681,0.46327,15.7838,0.53673,0.728263056,1.339743737,F,0.33337,C,0.56513,R15.05,0.10039,R20.5,0.00111,R28.2,0,R38.35,0,RAI,0,6h4h2h
5.68159,0.45853,15.6581,0.54147,0.7509623932,1.317440374,F,0.24315,C,0.59678,R15.05,0.05874,R20.5,0.08157,R28.2,0.00815,R38.35,0.00808,RAI,0.00353,6d4h2h
5.71684,0.46146,15.6273,0.53854,0.7508237834,1.32200002,F,0.23944,C,0.60478,R15.05,0.06199,R20.5,0.06806,R28.2,0.00844,R38.35,0.00922,RAI,0.00806,6h4h2d
5.67033,0.45725,15.6623,0.54275,0.7515721536,1.314680852,F,0.24305,C,0.59489,R15.05,0.06538,R20.5,0.07868,R28.2,0.00768,R38.35,0.00693,RAI,0.00339,6h4d2h
5.99887,0.47273,15.2851,0.52727,0.7690814296,1.320685907,F,0.21444,C,0.62078,R15.05,0.05742,R20.5,0.08567,R28.2,0.01061,R38.35,0.00529,RAI,0.00578,6h4d2c
5.56064,0.46349,15.79,0.53651,0.7271105514,1.340815363,F,0.32317,C,0.59156,R15.05,0.08509,R20.5,0.00018,R28.2,0,R38.35,0,RAI,0,6h4h3h
5.88225,0.4604,15.4701,0.5396,0.7743266751,1.306134134,F,0.23789,C,0.61349,R15.05,0.09582,R20.5,0.02313,R28.2,0.00927,R38.35,0.00893,RAI,0.01146,6d4h3h
5.82783,0.46079,15.5201,0.53921,0.7665136005,1.311297394,F,0.23401,C,0.62334,R15.05,0.0896,R20.5,0.01993,R28.2,0.00975,R38.35,0.01126,RAI,0.01211,6h4h3d
5.85848,0.46044,15.4901,0.53956,0.7711306249,1.307912858,F,0.23749,C,0.61052,R15.05,0.10379,R20.5,0.02444,R28.2,0.00992,R38.35,0.00995,RAI,0.00389,6h4d3h
6.12283,0.46824,15.3339,0.53176,0.7925008682,1.313722309,F,0.20693,C,0.62479,R15.05,0.10362,R20.5,0.04587,R28.2,0.00633,R38.35,0.0065,RAI,0.00595,6h4d3c
5.34722,0.45069,16.0051,0.54931,0.7190617389,1.327414646,F,0.28713,C,0.52448,R15.05,0.00637,R20.5,0.17976,R28.2,0.00201,R38.35,0.00024,RAI,0.00002,6h4h4d
5.08293,0.45126,16.2642,0.54874,0.682658265,1.350303972,F,0.26961,C,0.5354,R15.05,0.01077,R20.5,0.14572,R28.2,0.03849,R38.35,0.00001,RAI,0,6h4d4c
5.56879,0.46535,15.7811,0.53465,0.7252657575,1.344724828,F,0.33161,C,0.57782,R15.05,0.08871,R20.5,0.00186,R28.2,0,R38.35,0,RAI,0,6h5h2h
5.99419,0.45754,15.3514,0.54246,0.7939945168,1.289277197,F,0.24581,C,0.58639,R15.05,0.07132,R20.5,0.08185,R28.2,0.00745,R38.35,0.00564,RAI,0.00154,6h5d2h
6.08932,0.46219,15.2394,0.53781,0.7984805086,1.290938602,F,0.24431,C,0.58957,R15.05,0.07919,R20.5,0.06855,R28.2,0.00786,R38.35,0.00721,RAI,0.00331,6h5h2d
5.96207,0.45865,15.4136,0.54135,0.7878285852,1.29715362,F,0.24325,C,0.59038,R15.05,0.07416,R20.5,0.07527,R28.2,0.0072,R38.35,0.00668,RAI,0.00306,6d5h2h
6.44028,0.4741,14.957,0.5259,0.8232862324,1.295710415,F,0.21121,C,0.62588,R15.05,0.08798,R20.5,0.05813,R28.2,0.00625,R38.35,0.00491,RAI,0.00565,6h5d2c
5.55586,0.46473,15.7945,0.53527,0.7245471444,1.344308777,F,0.32333,C,0.59483,R15.05,0.08183,R20.5,0.00001,R28.2,0,R38.35,0,RAI,0,6h5h3h
6.21923,0.46318,15.1259,0.53682,0.8137722622,1.283684504,F,0.24346,C,0.59702,R15.05,0.12714,R20.5,0.01517,R28.2,0.0069,R38.35,0.00674,RAI,0.00358,6h5h3d
6.15183,0.46208,15.1902,0.53792,0.8068693565,1.286506976,F,0.24285,C,0.59807,R15.05,0.1268,R20.5,0.01505,R28.2,0.0071,R38.35,0.00675,RAI,0.00338,6h5d3h
6.15685,0.46215,15.2065,0.53785,0.807405409,1.288052463,F,0.2395,C,0.60248,R15.05,0.12133,R20.5,0.01774,R28.2,0.00719,R38.35,0.00759,RAI,0.00418,6d5h3h
6.61638,0.47684,14.696,0.52316,0.8409377342,1.279762896,F,0.20608,C,0.62836,R15.05,0.13737,R20.5,0.01247,R28.2,0.00491,R38.35,0.0053,RAI,0.00551,6h5d3c
5.65859,0.46735,15.6926,0.53265,0.7338072843,1.342200364,F,0.3182,C,0.6284,R15.05,0.05108,R20.5,0.00232,R28.2,0,R38.35,0,RAI,0,6h5h4h
6.04442,0.45646,15.3067,0.54354,0.8025423287,1.282968004,F,0.2901,C,0.51203,R15.05,0.19207,R20.5,0.00398,R28.2,0.00036,R38.35,0.00005,RAI,0.00141,6d5h4h
6.04384,0.45622,15.3061,0.54378,0.802887485,1.282348082,F,0.28838,C,0.51796,R15.05,0.18913,R20.5,0.0039,R28.2,0.00045,R38.35,0.00005,RAI,0.00013,6h5h4d
6.16693,0.4573,15.1849,0.5427,0.8173044815,1.274724868,F,0.28296,C,0.5325,R15.05,0.17957,R20.5,0.0018,R28.2,0.00001,R38.35,0,RAI,0.00315,6h5d4h
6.64512,0.46471,14.7204,0.53529,0.8666363035,1.252842683,F,0.23791,C,0.59926,R15.05,0.14557,R20.5,0.00578,R28.2,0.00487,R38.35,0.00441,RAI,0.00219,6h5d4c
5.85596,0.45634,15.4939,0.54366,0.7777242225,1.298373648,F,0.28103,C,0.53854,R15.05,0.03585,R20.5,0.1432,R28.2,0.00138,R38.35,0,RAI,0,6h5h5d
5.42739,0.45601,15.9237,0.54399,0.7213278728,1.333575014,F,0.26575,C,0.53592,R15.05,0.07896,R20.5,0.11742,R28.2,0.00196,R38.35,0,RAI,0,6h5d5c
5.18568,0.45027,16.1635,0.54973,0.6979892799,1.339531006,F,0.29512,C,0.52109,R15.05,0.0313,R20.5,0.15098,R28.2,0.00137,R38.35,0.00013,RAI,0,6h6d2h
5.12889,0.44804,16.2235,0.55196,0.6937813912,1.339070624,F,0.28325,C,0.51635,R15.05,0.00639,R20.5,0.18713,R28.2,0.00688,R38.35,0,RAI,0,6d6c2h
5.03378,0.45156,16.333,0.54844,0.6756080876,1.356760364,F,0.28828,C,0.5227,R15.05,0.06236,R20.5,0.11924,R28.2,0.00563,R38.35,0.00175,RAI,0.00003,6h6d3h
5.07601,0.44781,16.2757,0.55219,0.6869810577,1.342816285,F,0.27521,C,0.52123,R15.05,0.00328,R20.5,0.19434,R28.2,0.00593,R38.35,0,RAI,0,6d6c3h
4.94907,0.45174,16.4117,0.54826,0.6639740496,1.363742847,F,0.28637,C,0.52756,R15.05,0.02532,R20.5,0.15412,R28.2,0.00505,R38.35,0.00151,RAI,0.00007,6h6d4h
4.84557,0.44922,16.5059,0.55078,0.6537351705,1.365297555,F,0.26,C,0.55083,R15.05,0.01391,R20.5,0.12184,R28.2,0.05053,R38.35,0.00281,RAI,0.00008,6d6c4h
5.32322,0.45634,16.0257,0.54366,0.7069715363,1.342937104,F,0.27937,C,0.52925,R15.05,0.08706,R20.5,0.1023,R28.2,0.00172,R38.35,0.00029,RAI,0,6h6d5h
4.72708,0.45422,16.6225,0.54578,0.6307289219,1.387534165,F,0.25816,C,0.5569,R15.05,0.02166,R20.5,0.1279,R28.2,0.03455,R38.35,0.00082,RAI,0,6d6c5h
3.74939,0.43975,17.6,0.56025,0.5167385059,1.431184245,F,0.3919,C,0.40467,R15.05,0.02183,R20.5,0.17795,R28.2,0.00365,R38.35,0,RAI,0,6h6d6c
4.93754,0.44576,16.4104,0.55424,0.67131381,1.348925162,F,0.30297,C,0.50984,R15.05,0.04608,R20.5,0.14039,R28.2,0.00067,R38.35,0.00003,RAI,0.00003,7h2h2d
4.35238,0.44148,16.997,0.55852,0.5974915907,1.386433358,F,0.30576,C,0.48309,R15.05,0.00399,R20.5,0.18568,R28.2,0.02149,R38.35,0,RAI,0,7h2d2c
5.59661,0.46067,15.7526,0.53933,0.7362938616,1.330651213,F,0.34179,C,0.55866,R15.05,0.09663,R20.5,0.00292,R28.2,0,R38.35,0,RAI,0,7h3h2h
5.74187,0.4614,15.6105,0.5386,0.7542091787,1.320432461,F,0.25833,C,0.54844,R15.05,0.06162,R20.5,0.13162,R28.2,0,R38.35,0,RAI,0,7h3d2h
5.72559,0.46211,15.6264,0.53789,0.7509152774,1.32352548,F,0.25938,C,0.54665,R15.05,0.06718,R20.5,0.12679,R28.2,0,R38.35,0,RAI,0,7d3h2h
5.71444,0.46121,15.6342,0.53879,0.7509153741,1.321970883,F,0.26007,C,0.54432,R15.05,0.0657,R20.5,0.12991,R28.2,0,R38.35,0,RAI,0,7h3h2d
4.95027,0.45023,16.3981,0.54977,0.6663624652,1.358872707,F,0.253,C,0.53671,R15.05,0.02201,R20.5,0.16245,R28.2,0.02434,R38.35,0.00137,RAI,0.00013,7h3d2c
4.95368,0.44704,16.404,0.55296,0.67157981,1.351513718,F,0.29492,C,0.50626,R15.05,0.02013,R20.5,0.17476,R28.2,0.00326,R38.35,0.00061,RAI,0.00006,7h3h3d
4.41784,0.44226,16.9296,0.55774,0.6054083136,1.382865385,F,0.30234,C,0.47341,R15.05,0.00227,R20.5,0.1824,R28.2,0.03958,R38.35,0,RAI,0,7h3d3c
5.59737,0.4626,15.7523,0.5374,0.7333215731,1.335401282,F,0.33535,C,0.5613,R15.05,0.10121,R20.5,0.00215,R28.2,0,R38.35,0,RAI,0,7h4h2h
5.68379,0.46064,15.6638,0.53936,0.7478120091,1.323073244,F,0.25265,C,0.56125,R15.05,0.06016,R20.5,0.12434,R28.2,0.00149,R38.35,0.00012,RAI,0,7h4h2d
5.75283,0.46185,15.5974,0.53815,0.7549125794,1.320427664,F,0.25157,C,0.56534,R15.05,0.05508,R20.5,0.12801,R28.2,0,R38.35,0,RAI,0,7d4h2h
5.80662,0.46221,15.5428,0.53779,0.7613776667,1.316681169,F,0.25085,C,0.56707,R15.05,0.05583,R20.5,0.12626,R28.2,0,R38.35,0,RAI,0,7h4d2h
5.15971,0.45459,16.2045,0.54541,0.6878939214,1.353559886,F,0.23981,C,0.57029,R15.05,0.01714,R20.5,0.15343,R28.2,0.00918,R38.35,0.00576,RAI,0.00439,7h4d2c
5.65335,0.46693,15.6962,0.53307,0.7337872139,1.341457299,F,0.33149,C,0.58608,R15.05,0.07867,R20.5,0.00376,R28.2,0,R38.35,0,RAI,0,7h4h3h
6.15312,0.46472,15.1963,0.53528,0.8024538593,1.293366084,F,0.25996,C,0.576,R15.05,0.14695,R20.5,0.0171,R28.2,0,R38.35,0,RAI,0,7d4h3h
6.14348,0.46456,15.2068,0.53544,0.8014725953,1.293878012,F,0.25961,C,0.57751,R15.05,0.1457,R20.5,0.01718,R28.2,0,R38.35,0,RAI,0,7h4h3d
6.15303,0.46421,15.1967,0.53579,0.803323714,1.292171456,F,0.26148,C,0.5728,R15.05,0.15099,R20.5,0.01473,R28.2,0,R38.35,0,RAI,0,7h4d3h
5.72005,0.46009,15.6326,0.53991,0.7534823183,1.319092649,F,0.2342,C,0.59447,R15.05,0.11987,R20.5,0.04354,R28.2,0.005,R38.35,0.00276,RAI,0.00016,7h4d3c
5.49533,0.45468,15.855,0.54532,0.7324938362,1.32458564,F,0.28567,C,0.52485,R15.05,0.02509,R20.5,0.16436,R28.2,0.00003,R38.35,0,RAI,0,7h4h4d
5.22856,0.45182,16.123,0.54818,0.7013466253,1.339951119,F,0.27668,C,0.51916,R15.05,0.00674,R20.5,0.19557,R28.2,0.00185,R38.35,0,RAI,0,7h4d4c
5.59783,0.46418,15.7514,0.53582,0.7308854725,1.339261693,F,0.3338,C,0.55962,R15.05,0.10225,R20.5,0.00433,R28.2,0,R38.35,0,RAI,0,7h5h2h
5.79907,0.46205,15.5477,0.53794,0.760650985,1.316734029,F,0.24647,C,0.58016,R15.05,0.03055,R20.5,0.14268,R28.2,0.00014,R38.35,0,RAI,0,7d5h2h
5.89002,0.46305,15.4593,0.53695,0.7709122052,1.311660564,F,0.24597,C,0.58429,R15.05,0.02433,R20.5,0.1454,R28.2,0,R38.35,0,RAI,0,7h5d2h
5.69419,0.4595,15.6518,0.5405,0.7510389873,1.319275384,F,0.24849,C,0.57397,R15.05,0.04314,R20.5,0.12821,R28.2,0.00454,R38.35,0.00158,RAI,0.00008,7h5h2d
5.32361,0.46045,16.0264,0.53955,0.7007123996,1.353224959,F,0.22915,C,0.59641,R15.05,0.02307,R20.5,0.12653,R28.2,0.01298,R38.35,0.00612,RAI,0.00574,7h5d2c
5.55024,0.46425,15.7994,0.53575,0.7245625965,1.343520149,F,0.32816,C,0.57359,R15.05,0.09589,R20.5,0.00236,R28.2,0,R38.35,0,RAI,0,7h5h3h
5.83805,0.46211,15.5234,0.53789,0.7656644427,1.314801636,F,0.23827,C,0.61301,R15.05,0.06568,R20.5,0.05983,R28.2,0.00928,R38.35,0.01061,RAI,0.00334,7d5h3h
5.83931,0.45998,15.5134,0.54002,0.769376011,1.308765319,F,0.24103,C,0.60158,R15.05,0.08443,R20.5,0.06225,R28.2,0.00656,R38.35,0.003,RAI,0.00116,7h5d3h
5.84434,0.46322,15.5161,0.53678,0.7646526808,1.316895025,F,0.23635,C,0.61948,R15.05,0.06807,R20.5,0.0474,R28.2,0.00974,R38.35,0.01315,RAI,0.00581,7h5h3d
5.94942,0.47073,15.3144,0.52927,0.7659824155,1.318220864,F,0.21313,C,0.62227,R15.05,0.08546,R20.5,0.06054,R28.2,0.00669,R38.35,0.00596,RAI,0.00594,7h5d3c
5.6246,0.46645,15.7246,0.53355,0.730806818,1.342668585,F,0.32392,C,0.5957,R15.05,0.07845,R20.5,0.00193,R28.2,0,R38.35,0,RAI,0,7h5h4h
6.32734,0.4592,15.0223,0.5408,0.8350939972,1.265508995,F,0.26626,C,0.55922,R15.05,0.16568,R20.5,0.00371,R28.2,0,R38.35,0.00003,RAI,0.0051,7d5h4h
6.30136,0.4597,15.049,0.5403,0.8307605474,1.268933945,F,0.26309,C,0.56329,R15.05,0.16661,R20.5,0.00284,R28.2,0,R38.35,0.00034,RAI,0.00384,7h5d4h
6.30235,0.45974,15.0469,0.54026,0.8308187194,1.268844847,F,0.26094,C,0.57184,R15.05,0.15796,R20.5,0.00347,R28.2,0.00033,R38.35,0.00031,RAI,0.00514,7h5h4d
6.40933,0.46718,14.9337,0.53282,0.8314658686,1.276883323,F,0.21602,C,0.62995,R15.05,0.13148,R20.5,0.00635,R28.2,0.00532,R38.35,0.00547,RAI,0.00541,7h5d4c
5.94858,0.45821,15.4016,0.54179,0.7868007985,1.295092789,F,0.28222,C,0.53939,R15.05,0.02429,R20.5,0.15148,R28.2,0.00261,R38.35,0,RAI,0,7h5h5d
5.74319,0.45731,15.6072,0.54269,0.761129467,1.310202411,F,0.2579,C,0.53945,R15.05,0.12731,R20.5,0.07307,R28.2,0.00227,R38.35,0,RAI,0,7h5d5c
5.63847,0.46677,15.713,0.53323,0.7321067548,1.342485871,F,0.33959,C,0.59067,R15.05,0.0676,R20.5,0.00213,R28.2,0,R38.35,0,RAI,0,7h6h2h
6.14991,0.46528,15.2009,0.53472,0.8010699352,1.295116751,F,0.27077,C,0.5402,R15.05,0.17679,R20.5,0.01213,R28.2,0.0001,R38.35,0,RAI,0,7h6h2d
