oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
24.4913,0.55724,8.15203,0.44276,1.321838041,0.7364739509,F,0.15271,C,0.69309,R22.8,0.12823,R31.1,0.01586,R42.7,0.00558,R58.05,0.00252,RAI,0.00201,5h4d4c
22.4735,0.55518,10.1769,0.44482,1.217434581,0.9151441174,F,0.17684,C,0.75263,R22.8,0.07032,R31.1,0.00019,R42.7,0,R58.05,0.00002,RAI,0,5h5d2h
23.4163,0.55871,9.23491,0.44129,1.260493929,0.8370831151,F,0.14332,C,0.74489,R22.8,0.10954,R31.1,0.00225,R42.7,0,R58.05,0,RAI,0,5d5c2h
22.4346,0.55462,10.2167,0.44538,1.216553322,0.9175706149,F,0.18003,C,0.73332,R22.8,0.08649,R31.1,0.00015,R42.7,0,R58.05,0,RAI,0.00001,5h5d3h
23.4902,0.5576,9.16198,0.4424,1.26699004,0.8283887433,F,0.14793,C,0.73078,R22.8,0.11851,R31.1,0.00278,R42.7,0,R58.05,0,RAI,0,5d5c3h
22.5277,0.55387,10.1211,0.44613,1.223253301,0.9074538992,F,0.18355,C,0.71881,R22.8,0.09758,R31.1,0.00006,R42.7,0,R58.05,0,RAI,0,5h5d4h
23.8465,0.55606,8.80356,0.44394,1.289764539,0.7932207043,F,0.1558,C,0.70458,R22.8,0.12964,R31.1,0.00833,R42.7,0.00133,R58.05,0.00024,RAI,0.00008,5d5c4h
23.6791,0.55258,8.97093,0.44742,1.288779313,0.8020142219,F,0.14199,C,0.78033,R22.8,0.07727,R31.1,0.0004,R42.7,0,R58.05,0,RAI,0,5h5d5c
23.0636,0.5544,9.58719,0.4456,1.251157029,0.8606094802,F,0.17057,C,0.72763,R22.8,0.10065,R31.1,0.00101,R42.7,0.00005,R58.05,0.00005,RAI,0.00005,6h2h2d
24.6189,0.55846,8.04063,0.44154,1.325819981,0.7284169307,F,0.13192,C,0.71945,R22.8,0.13333,R31.1,0.01033,R42.7,0.00347,R58.05,0.00088,RAI,0.00063,6h2d2c
24.0243,0.54524,8.62246,0.45476,1.325169369,0.7584185633,F,0.27463,C,0.72537,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,6h3h2h
22.1574,0.55129,10.4921,0.44871,1.208781079,0.9353150504,F,0.18784,C,0.74936,R22.8,0.06269,R31.1,0.0001,R42.7,0,R58.05,0,RAI,0,6d3h2h
22.2178,0.55141,10.4346,0.44859,1.211810096,0.9304371173,F,0.18612,C,0.74968,R22.8,0.06419,R31.1,0.00001,R42.7,0,R58.05,0,RAI,0,6h3h2d
22.2245,0.55147,10.4274,0.44853,1.212042612,0.929915086,F,0.18611,C,0.75013,R22.8,0.06374,R31.1,0.00001,R42.7,0,R58.05,0,RAI,0,6h3d2h
23.035,0.54973,9.6198,0.45027,1.260222194,0.8545805562,F,0.14729,C,0.71931,R22.8,0.12342,R31.1,0.0077,R42.7,0.0019,R58.05,0.00027,RAI,0.0001,6h3d2c
23.0706,0.55444,9.57417,0.44556,1.251446485,0.8595179042,F,0.17222,C,0.72525,R22.8,0.09898,R31.1,0.00331,R42.7,0.0001,R58.05,0.00002,RAI,0.00013,6h3h3d
24.5702,0.55882,8.08816,0.44118,1.322346475,0.7333206157,F,0.13539,C,0.71247,R22.8,0.13621,R31.1,0.01195,R42.7,0.00274,R58.05,0.00072,RAI,0.00053,6h3d3c
23.2512,0.54957,9.39586,0.45043,1.272418898,0.8343902136,F,0.26743,C,0.73257,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,6h4h2h
22.64,0.55216,10.0133,0.44784,1.233161676,0.8943676207,F,0.17847,C,0.71743,R22.8,0.10118,R31.1,0.0024,R42.7,0.00011,R58.05,0.00015,RAI,0.00026,6d4h2h
22.7248,0.5521,9.92015,0.4479,1.237914046,0.8859254177,F,0.17894,C,0.71427,R22.8,0.09587,R31.1,0.00612,R42.7,0.00221,R58.05,0.0015,RAI,0.00108,6h4h2d
22.6079,0.55211,10.0447,0.44789,1.231522044,0.8970684201,F,0.17741,C,0.72198,R22.8,0.09924,R31.1,0.00106,R42.7,0.00006,R58.05,0.0001,RAI,0.00016,6h4d2h
23.9266,0.55006,8.71347,0.44994,1.308214445,0.7746339989,F,0.14152,C,0.70797,R22.8,0.11696,R31.1,0.01284,R42.7,0.0079,R58.05,0.0066,RAI,0.0062,6h4d2c
23.3881,0.55078,9.26232,0.44922,1.277098463,0.8247468528,F,0.27219,C,0.72781,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,6h4h3h
22.4104,0.55247,10.2458,0.44753,1.219968599,0.9157651575,F,0.18239,C,0.72226,R22.8,0.0829,R31.1,0.00343,R42.7,0.00072,R58.05,0.00247,RAI,0.00583,6d4h3h
22.5592,0.55293,10.0816,0.44707,1.227048979,0.902017148,F,0.18287,C,0.71778,R22.8,0.07969,R31.1,0.0088,R42.7,0.00211,R58.05,0.002,RAI,0.00674,6h4h3d
22.4248,0.55249,10.2261,0.44751,1.220711627,0.9140425777,F,0.18197,C,0.72549,R22.8,0.07868,R31.1,0.00304,R42.7,0.00085,R58.05,0.0026,RAI,0.00737,6h4d3h
23.3874,0.54878,9.25058,0.45122,1.281717077,0.8200505045,F,0.14239,C,0.71653,R22.8,0.11258,R31.1,0.01098,R42.7,0.00695,R58.05,0.00535,RAI,0.00523,6h4d3c
22.698,0.55354,9.95219,0.44646,1.233239254,0.8916534701,F,0.17903,C,0.7322,R22.8,0.08865,R31.1,0.00012,R42.7,0,R58.05,0,RAI,0,6h4h4d
23.8251,0.55415,8.82873,0.44585,1.293052957,0.7920806853,F,0.14622,C,0.72532,R22.8,0.11881,R31.1,0.00739,R42.7,0.00187,R58.05,0.0003,RAI,0.00009,6h4d4c
23.4401,0.5483,9.21092,0.4517,1.285728243,0.8156670617,F,0.27288,C,0.72712,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,6h5h2h
22.3722,0.55086,10.2761,0.44914,1.221450863,0.915176544,F,0.18142,C,0.72766,R22.8,0.0895,R31.1,0.00098,R42.7,0.00018,R58.05,0.00011,RAI,0.00015,6h5d2h
22.4777,0.55166,10.1794,0.44834,1.225431716,0.9081848582,F,0.18237,C,0.72674,R22.8,0.0767,R31.1,0.00637,R42.7,0.00296,R58.05,0.00241,RAI,0.00245,6h5h2d
22.512,0.55132,10.14,0.44868,1.228059548,0.9039876619,F,0.18201,C,0.72263,R22.8,0.08411,R31.1,0.0047,R42.7,0.00235,R58.05,0.00206,RAI,0.00213,6d5h2h
23.6604,0.54812,8.99252,0.45188,1.298237691,0.7960095754,F,0.14703,C,0.71327,R22.8,0.10845,R31.1,0.0108,R42.7,0.00779,R58.05,0.00642,RAI,0.00624,6h5d2c
23.4677,0.54888,9.18156,0.45112,1.285885238,0.8141124121,F,0.27571,C,0.72429,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,6h5h3h
22.3217,0.55192,10.3259,0.44808,1.216351514,0.9217907519,F,0.1877,C,0.72437,R22.8,0.0738,R31.1,0.00522,R42.7,0.00222,R58.05,0.00325,RAI,0.00343,6h5h3d
22.2302,0.55129,10.424,0.44871,1.212751464,0.9292398106,F,0.18533,C,0.73155,R22.8,0.0707,R31.1,0.00071,R42.7,0.00043,R58.05,0.00251,RAI,0.00879,6h5d3h
22.3282,0.55173,10.3261,0.44827,1.217123623,0.9214205789,F,0.18561,C,0.72492,R22.8,0.07703,R31.1,0.00307,R42.7,0.00139,R58.05,0.00312,RAI,0.00486,6d5h3h
23.3129,0.54761,9.32573,0.45239,1.280365753,0.8245744271,F,0.1494,C,0.71784,R22.8,0.10625,R31.1,0.01001,R42.7,0.00643,R58.05,0.00513,RAI,0.00493,6h5d3c
23.7273,0.54377,8.9175,0.45623,1.312322861,0.7818424266,F,0.28013,C,0.71987,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,6h5h4h
21.6568,0.54992,10.9951,0.45008,1.18441342,0.977169337,F,0.19552,C,0.74508,R22.8,0.05866,R31.1,0.00029,R42.7,0.00003,R58.05,0.00006,RAI,0.00034,6d5h4h
21.7057,0.55019,10.9453,0.44981,1.186507443,0.9733291575,F,0.19532,C,0.74719,R22.8,0.05597,R31.1,0.00037,R42.7,0.00006,R58.05,0.00035,RAI,0.00073,6h5h4d
21.7274,0.5499,10.9205,0.4501,1.188319932,0.9704954178,F,0.19465,C,0.74392,R22.8,0.05748,R31.1,0.0002,R42.7,0.00007,R58.05,0.00051,RAI,0.00317,6h5d4h
22.2904,0.54454,10.3579,0.45546,1.231106561,0.9096666597,F,0.15435,C,0.73998,R22.8,0.10435,R31.1,0.00132,R42.7,0,R58.05,0,RAI,0,6h5d4c
22.3997,0.55347,10.2486,0.44653,1.217185143,0.9180641526,F,0.18969,C,0.73266,R22.8,0.07763,R31.1,0.00002,R42.7,0,R58.05,0,RAI,0,6h5h5d
23.2929,0.55208,9.34929,0.44792,1.268907367,0.8349071269,F,0.15374,C,0.73112,R22.8,0.11175,R31.1,0.0033,R42.7,0.00009,R58.05,0.00001,RAI,0,6h5d5c
22.6407,0.55282,10.0108,0.44718,1.231727508,0.8954613205,F,0.17753,C,0.74523,R22.8,0.07705,R31.1,0.00019,R42.7,0,R58.05,0,RAI,0,6h6d2h
23.6636,0.55691,8.97926,0.44309,1.277921519,0.8106037699,F,0.13318,C,0.74048,R22.8,0.12435,R31.1,0.002,R42.7,0,R58.05,0,RAI,0,6d6c2h
22.5629,0.5525,10.0905,0.4475,1.228203183,0.9019414998,F,0.17901,C,0.74136,R22.8,0.0792,R31.1,0.00043,R42.7,0,R58.05,0,RAI,0,6h6d3h
23.5189,0.55645,9.12916,0.44355,1.271159701,0.8232812643,F,0.13627,C,0.73269,R22.8,0.12888,R31.1,0.00216,R42.7,0,R58.05,0,RAI,0,6d6c3h
22.7008,0.55322,9.94651,0.44678,1.234103715,0.8905063253,F,0.17961,C,0.72611,R22.8,0.09412,R31.1,0.00016,R42.7,0,R58.05,0,RAI,0,6h6d4h
23.8626,0.55439,8.79393,0.44561,1.294526344,0.7893835699,F,0.14593,C,0.71629,R22.8,0.12838,R31.1,0.00764,R42.7,0.00146,R58.05,0.00023,RAI,0.00008,6d6c4h
22.8615,0.55366,9.78681,0.44634,1.241851763,0.8770721905,F,0.18337,C,0.71873,R22.8,0.09727,R31.1,0.00063,R42.7,0,R58.05,0,RAI,0,6h6d5h
24.175,0.5545,8.48471,0.4455,1.311214762,0.7618145902,F,0.14881,C,0.70987,R22.8,0.12907,R31.1,0.00997,R42.7,0.00182,R58.05,0.00034,RAI,0.00012,6d6c5h
23.9038,0.55445,8.74654,0.44555,1.296619547,0.7852353427,F,0.14432,C,0.77896,R22.8,0.07578,R31.1,0.00093,R42.7,0,R58.05,0,RAI,0,6h6d6c
23.0449,0.5548,9.60909,0.4452,1.249244086,0.8633503983,F,0.16617,C,0.76299,R22.8,0.06872,R31.1,0.00211,R42.7,0.00001,R58.05,0,RAI,0,7h2h2d
24.3693,0.56125,8.28284,0.43875,1.305857542,0.7551306938,F,0.12339,C,0.74978,R22.8,0.12308,R31.1,0.00376,R42.7,0,R58.05,0,RAI,0,7h2d2c
23.4469,0.54696,9.20288,0.45304,1.28925432,0.8125445726,F,0.27028,C,0.72972,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h3h2h
22.8323,0.5506,9.81891,0.4494,1.24716168,0.8739572298,F,0.17294,C,0.74194,R22.8,0.06169,R31.1,0.00399,R42.7,0.00003,R58.05,0.00049,RAI,0.01893,7h3d2h
22.7566,0.55014,9.89228,0.44986,1.244061722,0.879587381,F,0.17398,C,0.74045,R22.8,0.06589,R31.1,0.00326,R42.7,0.00001,R58.05,0.0005,RAI,0.01591,7d3h2h
22.8139,0.55033,9.8364,0.44967,1.246767496,0.874988353,F,0.17332,C,0.74033,R22.8,0.06363,R31.1,0.0034,R42.7,0.00003,R58.05,0.00039,RAI,0.01889,7h3h2d
24.3133,0.55689,8.35409,0.44311,1.313056343,0.7541323772,F,0.12038,C,0.75982,R22.8,0.04057,R31.1,0.06495,R42.7,0.00622,R58.05,0.00432,RAI,0.00374,7h3d2c
23.112,0.55312,9.536,0.44688,1.256686842,0.8535624758,F,0.17088,C,0.72277,R22.8,0.1054,R31.1,0.00082,R42.7,0.00004,R58.05,0.00005,RAI,0.00005,7h3h3d
24.8177,0.5569,7.843,0.4431,1.340273204,0.708011721,F,0.13133,C,0.71553,R22.8,0.12713,R31.1,0.01579,R42.7,0.00501,R58.05,0.0027,RAI,0.00251,7h3d3c
23.1325,0.54888,9.51903,0.45112,1.267513499,0.8440352763,F,0.26497,C,0.73503,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h4h2h
22.9164,0.55166,9.73118,0.44834,1.249349099,0.8681964776,F,0.17618,C,0.72446,R22.8,0.08731,R31.1,0.00813,R42.7,0.00065,R58.05,0.00084,RAI,0.00243,7h4h2d
22.8475,0.55169,9.80653,0.44831,1.245523007,0.8749776062,F,0.17666,C,0.72482,R22.8,0.09212,R31.1,0.00394,R42.7,0.00026,R58.05,0.00052,RAI,0.00168,7d4h2h
22.8273,0.55159,9.82129,0.44841,1.244648944,0.8760990986,F,0.17491,C,0.7328,R22.8,0.08541,R31.1,0.00345,R42.7,0.00022,R58.05,0.00055,RAI,0.00266,7h4d2h
24.128,0.55154,8.51289,0.44846,1.31568606,0.7592997923,F,0.13485,C,0.72066,R22.8,0.10469,R31.1,0.01666,R42.7,0.0084,R58.05,0.00747,RAI,0.00727,7h4d2c
23.5792,0.54709,9.07237,0.45291,1.296222024,0.8012514146,F,0.2747,C,0.7253,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h4h3h
22.0852,0.55115,10.563,0.44885,1.205147124,0.9413380907,F,0.18612,C,0.74651,R22.8,0.06253,R31.1,0.00067,R42.7,0.00042,R58.05,0.00078,RAI,0.00297,7d4h3h
22.1798,0.55165,10.4714,0.44835,1.209214468,0.9342192071,F,0.1855,C,0.74493,R22.8,0.06561,R31.1,0.00137,R42.7,0.00047,R58.05,0.00067,RAI,0.00145,7h4h3d
22.0927,0.55133,10.557,0.44867,1.205161746,0.941179944,F,0.18503,C,0.75396,R22.8,0.0557,R31.1,0.00052,R42.7,0.00046,R58.05,0.00079,RAI,0.00355,7h4d3h
