oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,AI,flop
10.5962,0.42773,24.0568,0.57227,0.9348341452,1.192551764,F,0.28324,C,0.47819,R24.15,0.19746,R32.95,0.0411,RAI,0,2h2d2c
9.77041,0.43555,24.8806,0.56445,0.8465037256,1.250477545,F,0.39337,C,0.36621,R24.15,0.13082,R32.95,0.04566,RAI,0.06393,3h2h2d
10.0379,0.43447,24.6112,0.56553,0.8718390781,1.234576074,F,0.31858,C,0.44955,R24.15,0.1698,R32.95,0.0619,RAI,0.00017,3h2d2c
9.66602,0.43464,24.984,0.56536,0.8392128995,1.253652739,F,0.40047,C,0.35464,R24.15,0.13778,R32.95,0.04378,RAI,0.06332,3h3d2h
9.9303,0.43356,24.7208,0.56644,0.864305473,1.238079783,F,0.32779,C,0.43683,R24.15,0.17157,R32.95,0.06381,RAI,0,3d3c2h
10.5944,0.42893,24.0575,0.57107,0.932063956,1.195094376,F,0.28696,C,0.47039,R24.15,0.19914,R32.95,0.04349,RAI,0.00002,3h3d3c
9.60582,0.43745,25.0443,0.56255,0.8286290301,1.262954725,F,0.39538,C,0.36723,R24.15,0.13392,R32.95,0.06365,RAI,0.03982,4h2h2d
9.81768,0.43781,24.8326,0.56219,0.846208403,1.253081789,F,0.32733,C,0.43296,R24.15,0.19406,R32.95,0.04566,RAI,0,4h2d2c
8.47912,0.46964,26.1713,0.53036,0.6813022977,1.399893808,F,0.33064,C,0.57663,R24.15,0.09257,R32.95,0.00016,RAI,0,4h3h2h
7.7911,0.42095,26.8599,0.57905,0.6984292141,1.315919575,F,0.44964,C,0.32698,R24.15,0.14488,R32.95,0.00053,RAI,0.07798,4h3h2d
7.8,0.42112,26.8491,0.57888,0.6989448097,1.315776765,F,0.44649,C,0.33317,R24.15,0.14229,R32.95,0.00039,RAI,0.07766,4h3d2h
7.77692,0.42057,26.8733,0.57944,0.6977879615,1.315688499,F,0.44845,C,0.32919,R24.15,0.15036,R32.95,0.00053,RAI,0.07147,4d3h2h
8.52532,0.43,26.1258,0.57,0.7481632217,1.300274204,F,0.40293,C,0.36229,R24.15,0.16274,R32.95,0.03805,RAI,0.03399,4h3d2c
9.55782,0.43834,25.0909,0.56166,0.8228143864,1.267309755,F,0.37774,C,0.40167,R24.15,0.11381,R32.95,0.06173,RAI,0.04505,4h3h3d
9.75273,0.44081,24.8983,0.55919,0.8348893295,1.263140129,F,0.31484,C,0.4616,R24.15,0.17299,R32.95,0.05057,RAI,0,4h3d3c
8.97472,0.42897,25.6738,0.57103,0.7894926734,1.275475389,F,0.44303,C,0.28649,R24.15,0.17124,R32.95,0.07217,RAI,0.02707,4h4d2h
9.54326,0.43605,25.1077,0.56395,0.8258754876,1.263012767,F,0.36405,C,0.37741,R24.15,0.22572,R32.95,0.03283,RAI,0,4d4c2h
9.08024,0.43173,25.569,0.56827,0.7936686673,1.276435967,F,0.42092,C,0.32929,R24.15,0.14505,R32.95,0.06954,RAI,0.0352,4h4d3h
9.44228,0.43666,25.2081,0.56334,0.8159951739,1.269436293,F,0.35307,C,0.40521,R24.15,0.1961,R32.95,0.04562,RAI,0,4d4c3h
10.3724,0.43004,24.2771,0.56996,0.9101724817,1.208349554,F,0.31849,C,0.42839,R24.15,0.20065,R32.95,0.05246,RAI,0,4h4d4c
9.33261,0.43681,25.319,0.56319,0.8062406488,1.275357634,F,0.40739,C,0.34664,R24.15,0.14594,R32.95,0.06398,RAI,0.03604,5h2h2d
9.68661,0.44263,24.9641,0.55737,0.8258194587,1.270612225,F,0.32501,C,0.43828,R24.15,0.20359,R32.95,0.03308,RAI,0.00004,5h2d2c
8.37133,0.46585,26.2803,0.53415,0.6781136806,1.395753177,F,0.3368,C,0.5387,R24.15,0.12446,R32.95,0.00005,RAI,0,5h3h2h
7.68281,0.42489,26.9678,0.57511,0.6823350613,1.33025523,F,0.41309,C,0.38711,R24.15,0.09299,R32.95,0.00368,RAI,0.10313,5d3h2h
7.73596,0.42529,26.9139,0.57471,0.6864093372,1.328520982,F,0.40793,C,0.39601,R24.15,0.07596,R32.95,0.00797,RAI,0.11213,5h3h2d
7.7374,0.42562,26.9137,0.57438,0.686004811,1.329276985,F,0.40697,C,0.39787,R24.15,0.07418,R32.95,0.00733,RAI,0.11366,5h3d2h
8.27522,0.42891,26.377,0.57109,0.7280605699,1.310273817,F,0.38789,C,0.38842,R24.15,0.10054,R32.95,0.0806,RAI,0.04255,5h3d2c
9.30211,0.43969,25.3479,0.56031,0.7983420436,1.283378193,F,0.38468,C,0.39109,R24.15,0.12231,R32.95,0.06315,RAI,0.03877,5h3h3d
9.48103,0.44339,25.1694,0.55661,0.8069075193,1.282813213,F,0.32637,C,0.44607,R24.15,0.18726,R32.95,0.0403,RAI,0,5h3d3c
8.36177,0.46709,26.286,0.53291,0.6755410545,1.399303293,F,0.34108,C,0.50942,R24.15,0.14873,R32.95,0.00077,RAI,0,5h4h2h
7.96598,0.42515,26.6851,0.57485,0.7070516663,1.316908133,F,0.36668,C,0.45697,R24.15,0.04231,R32.95,0.01456,RAI,0.11948,5h4h2d
7.89805,0.4247,26.7519,0.5753,0.7017650622,1.319171633,F,0.37012,C,0.45427,R24.15,0.03669,R32.95,0.015,RAI,0.12392,5h4d2h
7.88095,0.42412,26.769,0.57588,0.7012032735,1.318686371,F,0.37543,C,0.44593,R24.15,0.04707,R32.95,0.01237,RAI,0.11919,5d4h2h
8.52685,0.43283,26.1226,0.56717,0.7434048254,1.306605538,F,0.34168,C,0.47595,R24.15,0.05232,R32.95,0.05399,RAI,0.07606,5h4d2c
8.38535,0.46843,26.2635,0.53157,0.6755081913,1.401626644,F,0.33628,C,0.52426,R24.15,0.1394,R32.95,0.00006,RAI,0,5h4h3h
7.46162,0.4237,27.1883,0.5763,0.6645517048,1.338365608,F,0.39123,C,0.43387,R24.15,0.06968,R32.95,0.00506,RAI,0.10017,5d4h3h
7.47526,0.42449,27.1764,0.57551,0.6645274837,1.339616188,F,0.38458,C,0.44277,R24.15,0.06294,R32.95,0.00514,RAI,0.10457,5h4h3d
7.44006,0.4237,27.2111,0.5763,0.6626315392,1.339484972,F,0.38564,C,0.44563,R24.15,0.05131,R32.95,0.00595,RAI,0.11147,5h4d3h
7.77541,0.42941,26.8743,0.57059,0.6832903228,1.336145856,F,0.36789,C,0.45346,R24.15,0.07149,R32.95,0.01444,RAI,0.09271,5h4d3c
8.63246,0.43855,26.0176,0.56145,0.7427960264,1.314612251,F,0.38774,C,0.38934,R24.15,0.12603,R32.95,0.08084,RAI,0.01605,5h4h4d
8.97527,0.44266,25.6755,0.55734,0.7651232124,1.306891027,F,0.34266,C,0.43059,R24.15,0.18298,R32.95,0.04377,RAI,0,5h4d4c
8.81671,0.43111,25.8323,0.56889,0.7717428491,1.288179875,F,0.45208,C,0.2581,R24.15,0.20379,R32.95,0.05872,RAI,0.02731,5h5d2h
9.46386,0.43748,25.188,0.56252,0.8163270861,1.270269524,F,0.38493,C,0.34722,R24.15,0.23821,R32.95,0.02964,RAI,0,5d5c2h
8.92313,0.43374,25.7267,0.56626,0.7763219807,1.288872406,F,0.43371,C,0.29622,R24.15,0.18159,R32.95,0.05515,RAI,0.03333,5h5d3h
9.34251,0.43793,25.3085,0.56207,0.8050317752,1.277372017,F,0.37233,C,0.38041,R24.15,0.20985,R32.95,0.03741,RAI,0,5d5c3h
8.63476,0.43199,26.0148,0.56801,0.754276715,1.299289903,F,0.42817,C,0.31678,R24.15,0.16312,R32.95,0.0702,RAI,0.02172,5h5d4h
