oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,AI,flop
9.55339,0.44246,33.8613,0.55754,0.8147748171,1.380306166,F,0.52903,C,0.26197,R39,0.0696,R51.3,0.07028,RAI,0.06913,6h3d2h
10.0882,0.44414,33.3143,0.55586,0.857133302,1.362110574,F,0.48727,C,0.34356,R39,0.08651,R51.3,0.04311,RAI,0.03954,6h3d2c
10.1091,0.44492,33.278,0.55508,0.8574041118,1.362537815,F,0.53826,C,0.22382,R39,0.09176,R51.3,0.06937,RAI,0.0768,6h3h3d
10.2335,0.44527,33.1635,0.55473,0.8672685701,1.358708064,F,0.49913,C,0.31107,R39,0.11942,R51.3,0.03315,RAI,0.03723,6h3d3c
6.99645,0.44982,36.3496,0.55018,0.5869391583,1.50155693,F,0.49845,C,0.30744,R39,0.15762,R51.3,0.02145,RAI,0.01503,6h4h2h
9.28499,0.44183,34.1101,0.55817,0.7930131171,1.388877843,F,0.51543,C,0.29124,R39,0.0731,R51.3,0.05214,RAI,0.06809,6d4h2h
9.66671,0.44316,33.7294,0.55684,0.8231372591,1.376656593,F,0.50457,C,0.31845,R39,0.06212,R51.3,0.05164,RAI,0.06322,6h4h2d
9.43827,0.44119,33.9555,0.55881,0.8072737688,1.380999595,F,0.50958,C,0.30418,R39,0.07092,R51.3,0.0533,RAI,0.06201,6h4d2h
10.1199,0.44926,33.2792,0.55074,0.8500301027,1.373325387,F,0.45498,C,0.41634,R39,0.06804,R51.3,0.02883,RAI,0.03182,6h4d2c
6.79802,0.44551,36.6358,0.55449,0.5758098635,1.5016179,F,0.49515,C,0.33809,R39,0.12643,R51.3,0.02043,RAI,0.01991,6h4h3h
9.02463,0.43478,34.3789,0.56522,0.7832744349,1.382361158,F,0.52816,C,0.26796,R39,0.06433,R51.3,0.05998,RAI,0.07957,6d4h3h
9.26725,0.43867,34.1381,0.56133,0.7971995851,1.382192531,F,0.5174,C,0.29697,R39,0.06723,R51.3,0.05519,RAI,0.06321,6h4h3d
9.12911,0.43899,34.2698,0.56101,0.7847439169,1.388316265,F,0.52161,C,0.28449,R39,0.06267,R51.3,0.05815,RAI,0.07308,6h4d3h
9.65933,0.44375,33.7416,0.55625,0.8214152961,1.378616221,F,0.45286,C,0.41661,R39,0.04525,R51.3,0.03522,RAI,0.05006,6h4d3c
9.21674,0.44108,34.2006,0.55892,0.788522475,1.390692872,F,0.55087,C,0.20699,R39,0.09864,R51.3,0.06944,RAI,0.07406,6h4h4d
9.8375,0.44964,33.566,0.55036,0.8256080328,1.386116274,F,0.50867,C,0.30076,R39,0.10851,R51.3,0.04181,RAI,0.04026,6h4d4c
6.8457,0.4461,36.5867,0.5539,0.5790815867,1.501202697,F,0.49529,C,0.32713,R39,0.1401,R51.3,0.02166,RAI,0.01582,6h5h2h
9.15795,0.43841,34.2373,0.56159,0.7882644626,1.385565553,F,0.50933,C,0.31509,R39,0.06613,R51.3,0.04955,RAI,0.0599,6h5d2h
9.4537,0.44086,33.9372,0.55914,0.8091988298,1.379438958,F,0.50276,C,0.33573,R39,0.05804,R51.3,0.0463,RAI,0.05717,6h5h2d
8.93741,0.43873,34.4668,0.56127,0.7687205502,1.39564906,F,0.51212,C,0.31097,R39,0.06738,R51.3,0.04967,RAI,0.05986,6d5h2h
10.1315,0.45337,33.2666,0.54663,0.8432880772,1.383127695,F,0.45249,C,0.43363,R39,0.06341,R51.3,0.02797,RAI,0.0225,6h5d2c
6.64127,0.4427,36.7427,0.5573,0.5661033863,1.498405172,F,0.497,C,0.32277,R39,0.13176,R51.3,0.02485,RAI,0.02361,6h5h3h
9.31678,0.43831,34.0814,0.56169,0.8021186132,1.379010946,F,0.50627,C,0.32941,R39,0.05873,R51.3,0.04987,RAI,0.05572,6h5h3d
8.99581,0.4364,34.4029,0.5636,0.7778746893,1.387302463,F,0.51332,C,0.31038,R39,0.05913,R51.3,0.05725,RAI,0.05992,6h5d3h
9.06444,0.43646,34.3313,0.56354,0.7837014622,1.384563326,F,0.51645,C,0.30324,R39,0.05851,R51.3,0.05788,RAI,0.06391,6d5h3h
9.87569,0.44699,33.5235,0.55301,0.8337268252,1.377727067,F,0.44557,C,0.44218,R39,0.04681,R51.3,0.02719,RAI,0.03825,6h5d3c
6.59783,0.44442,36.8145,0.55558,0.5602238977,1.505981833,F,0.49195,C,0.35613,R39,0.10653,R51.3,0.02587,RAI,0.01952,6h5h4h
7.52261,0.43782,35.891,0.56218,0.648376252,1.450966542,F,0.52614,C,0.26667,R39,0.07829,R51.3,0.07501,RAI,0.0539,6d5h4h
8.02117,0.44019,35.3985,0.55981,0.6876250171,1.437114238,F,0.52197,C,0.28234,R39,0.0758,R51.3,0.0687,RAI,0.05119,6h5h4d
8.03012,0.44058,35.3796,0.55942,0.6877828888,1.437349431,F,0.52439,C,0.27639,R39,0.07506,R51.3,0.06857,RAI,0.05559,6h5d4h
9.14355,0.45159,34.2514,0.54841,0.7640550463,1.419451088,F,0.50239,C,0.33305,R39,0.06037,R51.3,0.05629,RAI,0.0479,6h5d4c
8.6785,0.43649,34.7347,0.56351,0.7502819611,1.400906784,F,0.53774,C,0.24311,R39,0.09696,R51.3,0.06688,RAI,0.05531,6h5h5d
9.39667,0.44431,34.0036,0.55569,0.7980719004,1.390718629,F,0.51601,C,0.29803,R39,0.10963,R51.3,0.03826,RAI,0.03808,6h5d5c
8.80143,0.42635,34.6874,0.57365,0.779006512,1.374270354,F,0.57377,C,0.11512,R39,0.14177,R51.3,0.10026,RAI,0.06908,6h6d2h
10.1028,0.43611,33.2863,0.56389,0.8741779795,1.341583877,F,0.54603,C,0.21827,R39,0.14487,R51.3,0.03895,RAI,0.05188,6d6c2h
8.82922,0.42318,34.6048,0.57682,0.7873200421,1.36346376,F,0.5776,C,0.11848,R39,0.1344,R51.3,0.10065,RAI,0.06887,6h6d3h
10.2062,0.43724,33.1959,0.56276,0.8808417469,1.340630829,F,0.53556,C,0.24525,R39,0.13826,R51.3,0.04091,RAI,0.04002,6d6c3h
9.19555,0.43528,34.2035,0.56472,0.7971923573,1.376527378,F,0.57239,C,0.14668,R39,0.12007,R51.3,0.0914,RAI,0.06945,6h6d4h
10.1657,0.44355,33.2339,0.55645,0.8648702483,1.357382372,F,0.51935,C,0.2829,R39,0.11243,R51.3,0.04141,RAI,0.04391,6d6c4h
9.19559,0.43879,34.2424,0.56121,0.7908188475,1.386711917,F,0.54199,C,0.22134,R39,0.10099,R51.3,0.07071,RAI,0.06497,6h6d5h
9.79813,0.44247,33.5877,0.55753,0.8356289563,1.369178272,F,0.51524,C,0.30151,R39,0.10377,R51.3,0.03869,RAI,0.04079,6d6c5h
12.3312,0.46378,31.07,0.53622,1.003337666,1.316876334,F,0.5231,C,0.24725,R39,0.0564,R51.3,0.05577,RAI,0.11749,6h6d6c
9.38474,0.43084,34.0105,0.56916,0.8219783196,1.358081123,F,0.5449,C,0.21456,R39,0.1076,R51.3,0.06695,RAI,0.06599,7h2h2d
9.19555,0.4343,34.2047,0.5657,0.7989912068,1.37418973,F,0.5341,C,0.23508,R39,0.12078,R51.3,0.05028,RAI,0.05975,7h2d2c
7.1516,0.45961,36.25,0.54039,0.5871754364,1.524570996,F,0.49586,C,0.31925,R39,0.14903,R51.3,0.02264,RAI,0.01322,7h3h2h
9.00522,0.42857,34.3829,0.57143,0.792915128,1.367500202,F,0.53047,C,0.27579,R39,0.05807,R51.3,0.05149,RAI,0.08418,7h3d2h
8.90978,0.42634,34.4879,0.57366,0.7886149208,1.366342681,F,0.54186,C,0.2458,R39,0.07296,R51.3,0.05416,RAI,0.08522,7d3h2h
