oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R50,actions/3/action_code,R100,actions/4/action_code,R150,actions/5/action_code,AI,flop
1.53664,0.48449,7.15927,0.51551,0.5766663822,1.51778593,F,0.44901,C,0.39688,R10.05,0.14965,R16.45,0.00447,RAI,0,7d5h3h,,
1.52793,0.48442,7.16827,0.51558,0.5734805697,1.519487763,F,0.45066,C,0.38599,R10.05,0.15711,R16.45,0.00616,RAI,0.00008,7h5d3h,,
1.53668,0.48542,7.1602,0.51458,0.5755765463,1.520726641,F,0.45088,C,0.38375,R10.05,0.15741,R16.45,0.00796,RAI,0.00001,7h5h3d,,
1.58412,0.49301,7.10494,0.50699,0.5842109008,1.531580789,F,0.43181,C,0.43498,R10.05,0.10469,R16.45,0.02852,RAI,0,7h5d3c,,
1.68239,0.47752,7.01995,0.52248,0.6405786005,1.468396158,F,0.4668,C,0.48883,R10.05,0.0418,R16.45,0.0023,RAI,0.00027,7h5h4h,,
1.55191,0.48528,7.14776,0.51472,0.5814487681,1.517671574,F,0.46054,C,0.3839,R10.05,0.15314,R16.45,0.00243,RAI,0,7d5h4h,,
1.55187,0.48646,7.14883,0.51354,0.5800233926,1.521386541,F,0.46176,C,0.37488,R10.05,0.16133,R16.45,0.00202,RAI,0,7h5d4h,,
1.5558,0.48673,7.14468,0.51327,0.5811696727,1.521303243,F,0.46262,C,0.37288,R10.05,0.16274,R16.45,0.00176,RAI,0,7h5h4d,,
1.54792,0.48935,7.14911,0.51065,0.5751302811,1.530056813,F,0.45524,C,0.39441,R10.05,0.14687,R16.45,0.00349,RAI,0,7h5d4c,,
1.59,0.48079,7.11384,0.51921,0.6012831416,1.497407392,F,0.47129,C,0.39672,R10.05,0.13134,R16.45,0.00065,RAI,0,7h5h5d,,
1.59453,0.48675,7.10739,0.51325,0.5956128177,1.513422185,F,0.46855,C,0.39189,R10.05,0.13956,R16.45,0,RAI,0,7h5d5c,,
1.51421,0.45907,7.19195,0.54093,0.5997144406,1.453063218,F,0.47363,C,0.49598,R10.05,0.03028,R16.45,0.00011,RAI,0,7h6h2h,,
1.48673,0.47269,7.21083,0.52731,0.5718643289,1.494507699,F,0.45308,C,0.41322,R10.05,0.127,R16.45,0.0067,RAI,0,7h6h2d,,
1.49506,0.47331,7.20246,0.52669,0.574315118,1.494530119,F,0.45314,C,0.41374,R10.05,0.12863,R16.45,0.00449,RAI,0,7d6h2h,,
1.48885,0.47274,7.20894,0.52726,0.5726192044,1.494257653,F,0.45347,C,0.41177,R10.05,0.12938,R16.45,0.00537,RAI,0,7h6d2h,,
1.51058,0.47704,7.17884,0.52296,0.5757397765,1.500253718,F,0.43214,C,0.46177,R10.05,0.10044,R16.45,0.00565,RAI,0,7h6d2c,,
1.56747,0.46737,7.13479,0.53263,0.6097835442,1.463977668,F,0.47018,C,0.48959,R10.05,0.03808,R16.45,0.00183,RAI,0.00032,7h6h3h,,
1.46208,0.47513,7.23387,0.52487,0.5594947324,1.506252826,F,0.44772,C,0.4147,R10.05,0.11819,R16.45,0.0194,RAI,0,7h6h3d,,
1.47533,0.47608,7.21996,0.52392,0.5634385336,1.506082399,F,0.44616,C,0.42514,R10.05,0.11416,R16.45,0.01455,RAI,0,7d6h3h,,
1.46639,0.47505,7.22912,0.52495,0.5612385324,1.505034182,F,0.44754,C,0.41988,R10.05,0.11838,R16.45,0.01419,RAI,0.00001,7h6d3h,,
1.52323,0.47915,7.16677,0.52085,0.5780045973,1.503798686,F,0.43366,C,0.45257,R10.05,0.06641,R16.45,0.04737,RAI,0,7h6d3c,,
1.68981,0.47446,7.01311,0.52554,0.6475533974,1.458423974,F,0.47151,C,0.47697,R10.05,0.0484,R16.45,0.00276,RAI,0.00036,7h6h4h,,
1.57458,0.48218,7.1256,0.51782,0.593735254,1.503908853,F,0.46013,C,0.36748,R10.05,0.16278,R16.45,0.00961,RAI,0,7d6h4h,,
1.57201,0.48172,7.12799,0.51828,0.5933322408,1.503077933,F,0.45962,C,0.36773,R10.05,0.15731,R16.45,0.01535,RAI,0,7h6d4h,,
1.56897,0.48272,7.13181,0.51728,0.5909580578,1.506790971,F,0.46195,C,0.36059,R10.05,0.16215,R16.45,0.01531,RAI,0,7h6h4d,,
1.58401,0.48809,7.11481,0.51191,0.5900588295,1.518967846,F,0.45534,C,0.38257,R10.05,0.11179,R16.45,0.0503,RAI,0,7h6d4c,,
1.65814,0.47584,7.04699,0.52416,0.6335742863,1.469327671,F,0.46967,C,0.47487,R10.05,0.05091,R16.45,0.0033,RAI,0.00126,7h6h5h,,
1.53097,0.47922,7.16923,0.52078,0.580856759,1.504516998,F,0.45871,C,0.38535,R10.05,0.14953,R16.45,0.00641,RAI,0,7h6d5h,,
1.5172,0.47928,7.18265,0.52072,0.5755603136,1.507507054,F,0.4596,C,0.38375,R10.05,0.14919,R16.45,0.00746,RAI,0,7h6h5d,,
1.52232,0.47857,7.17736,0.52143,0.5783593877,1.504345572,F,0.45908,C,0.38676,R10.05,0.1469,R16.45,0.00726,RAI,0,7d6h5h,,
1.48965,0.47843,7.20518,0.52157,0.5661130257,1.50977116,F,0.44596,C,0.42323,R10.05,0.1213,R16.45,0.00951,RAI,0,7h6d5c,,
1.56617,0.46878,7.14126,0.53122,0.6074452217,1.469194613,F,0.48246,C,0.37881,R10.05,0.13872,R16.45,0.00002,RAI,0,7h6h6d,,
