oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R50,actions/3/action_code,R100,actions/4/action_code,R150,actions/5/action_code,AI,flop
1.69821,0.46305,5.15041,0.53695,0.666808011,1.313968993,F,0.30981,C,0.50068,R6.35,0.18444,R10.9,0.00508,RAI,0,6h6d5h,,
1.65505,0.45966,5.19128,0.54034,0.6546538596,1.31608658,F,0.30526,C,0.49281,R6.35,0.1964,R10.9,0.00553,RAI,0,6d6c5h,,
1.54071,0.43499,5.30867,0.56501,0.643989731,1.287083521,F,0.30905,C,0.50548,R6.35,0.18386,R10.9,0.00161,RAI,0,6h6d6c,,
1.731,0.45471,5.12132,0.54529,0.6921494103,1.286564328,F,0.31431,C,0.49163,R6.35,0.18859,R10.9,0.00547,RAI,0,7h2h2d,,
1.72641,0.44953,5.12081,0.55047,0.698268701,1.274330723,F,0.29233,C,0.51299,R6.35,0.18119,R10.9,0.01349,RAI,0,7h2d2c,,
1.81787,0.47485,5.03751,0.52515,0.6960552231,1.314043322,F,0.31836,C,0.61584,R6.35,0.0641,R10.9,0.00169,RAI,0,7h3h2h,,
1.71379,0.46309,5.12972,0.53691,0.6728674574,1.308788069,F,0.28165,C,0.54418,R6.35,0.16988,R10.9,0.00429,RAI,0,7h3d2h,,
1.72419,0.46349,5.11956,0.53651,0.6763664459,1.307169613,F,0.28281,C,0.54779,R6.35,0.16469,R10.9,0.00471,RAI,0,7d3h2h,,
1.71476,0.46269,5.12794,0.53731,0.6738302934,1.30735991,F,0.28072,C,0.54764,R6.35,0.16829,R10.9,0.00335,RAI,0,7h3h2d,,
1.71256,0.45497,5.12519,0.54503,0.6843848044,1.288150734,F,0.26788,C,0.55118,R6.35,0.17948,R10.9,0.00145,RAI,0.00002,7h3d2c,,
1.69458,0.4604,5.15508,0.5396,0.6692125476,1.308701448,F,0.30933,C,0.49235,R6.35,0.1935,R10.9,0.00481,RAI,0,7h3h3d,,
1.65825,0.45486,5.18612,0.54514,0.6628413009,1.303201683,F,0.2895,C,0.51378,R6.35,0.18664,R10.9,0.01008,RAI,0,7h3d3c,,
1.81772,0.47328,5.03698,0.52672,0.6983065981,1.309988794,F,0.32099,C,0.60811,R6.35,0.06735,R10.9,0.00355,RAI,0,7h4h2h,,
1.69969,0.4611,5.14477,0.5389,0.6702115257,1.307780684,F,0.28861,C,0.52551,R6.35,0.17983,R10.9,0.00605,RAI,0,7h4h2d,,
1.71148,0.46162,5.13295,0.53838,0.674100307,1.306036215,F,0.28902,C,0.53125,R6.35,0.17346,R10.9,0.00628,RAI,0,7d4h2h,,
1.70285,0.46088,5.14183,0.53912,0.6717780776,1.306499936,F,0.28896,C,0.52704,R6.35,0.17778,R10.9,0.00622,RAI,0,7h4d2h,,
1.68835,0.45036,5.15258,0.54964,0.6816163077,1.284172999,F,0.27287,C,0.53731,R6.35,0.18874,R10.9,0.00108,RAI,0,7h4d2c,,
1.8191,0.47555,5.03196,0.52445,0.6955009178,1.314347574,F,0.3116,C,0.60754,R6.35,0.07767,R10.9,0.00319,RAI,0,7h4h3h,,
1.69835,0.46567,5.14265,0.53433,0.6631110172,1.318422335,F,0.27888,C,0.55547,R6.35,0.15994,R10.9,0.00571,RAI,0,7d4h3h,,
1.68835,0.46548,5.15305,0.53452,0.6594756392,1.320619045,F,0.27985,C,0.54362,R6.35,0.17066,R10.9,0.00587,RAI,0,7h4h3d,,
1.69006,0.46484,5.15147,0.53516,0.6610524982,1.31863525,F,0.28009,C,0.54482,R6.35,0.16918,R10.9,0.00592,RAI,0,7h4d3h,,
1.70241,0.46252,5.13636,0.53748,0.6692231375,1.309092406,F,0.26227,C,0.57105,R6.35,0.15374,R10.9,0.01294,RAI,0,7h4d3c,,
1.68506,0.45838,5.16603,0.54162,0.6683854896,1.306590067,F,0.31764,C,0.48583,R6.35,0.1917,R10.9,0.00484,RAI,0,7h4h4d,,
1.62898,0.45198,5.22044,0.54802,0.6552904832,1.304931842,F,0.31171,C,0.48545,R6.35,0.19464,R10.9,0.0082,RAI,0,7h4d4c,,
1.80725,0.47364,5.04429,0.52636,0.6937566861,1.312787202,F,0.31403,C,0.61499,R6.35,0.06947,R10.9,0.00151,RAI,0,7h5h2h,,
1.7073,0.46491,5.13573,0.53509,0.6676951925,1.314778057,F,0.28298,C,0.53791,R6.35,0.17269,R10.9,0.00642,RAI,0,7d5h2h,,
1.69988,0.46421,5.1437,0.53579,0.665795845,1.315098118,F,0.28436,C,0.53172,R6.35,0.1772,R10.9,0.00672,RAI,0,7h5d2h,,
1.69804,0.46399,5.14521,0.53601,0.6653905151,1.314944168,F,0.28284,C,0.53568,R6.35,0.17487,R10.9,0.00661,RAI,0,7h5h2d,,
1.68944,0.45482,5.15075,0.54518,0.6753680719,1.294218761,F,0.26686,C,0.5437,R6.35,0.18681,R10.9,0.00262,RAI,0,7h5d2c,,
1.84557,0.47895,5.00396,0.52105,0.7006121314,1.315562848,F,0.3087,C,0.60434,R6.35,0.08512,R10.9,0.00183,RAI,0,7h5h3h,,
1.71774,0.47173,5.12275,0.52827,0.6620659666,1.328386129,F,0.27928,C,0.53917,R6.35,0.17421,R10.9,0.00734,RAI,0,7d5h3h,,
1.70784,0.47112,5.13289,0.52888,0.6591024739,1.3294805,F,0.2818,C,0.52793,R6.35,0.18356,R10.9,0.00671,RAI,0,7h5d3h,,
1.70742,0.47111,5.13315,0.52889,0.6589544002,1.329522639,F,0.28127,C,0.52606,R6.35,0.18612,R10.9,0.00655,RAI,0,7h5h3d,,
1.73803,0.47223,5.10066,0.52777,0.6691770009,1.323911078,F,0.25943,C,0.57023,R6.35,0.11969,R10.9,0.05066,RAI,0,7h5d3c,,
1.80589,0.47278,5.04159,0.52722,0.6944956159,1.309944202,F,0.30719,C,0.59546,R6.35,0.09132,R10.9,0.00604,RAI,0,7h5h4h,,
1.7306,0.47348,5.11304,0.52652,0.6645572242,1.330275044,F,0.29648,C,0.51799,R6.35,0.1786,R10.9,0.00693,RAI,0,7d5h4h,,
1.72791,0.47442,5.1162,0.52558,0.6622095503,1.333477921,F,0.29638,C,0.51299,R6.35,0.1831,R10.9,0.00754,RAI,0,7h5d4h,,
1.72595,0.47384,5.11808,0.52616,0.6622680495,1.332497465,F,0.29672,C,0.51235,R6.35,0.18267,R10.9,0.00826,RAI,0,7h5h4d,,
1.72582,0.47368,5.11448,0.52632,0.6624418416,1.331155432,F,0.27749,C,0.54854,R6.35,0.15714,R10.9,0.01683,RAI,0,7h5d4c,,
1.70285,0.46304,5.14705,0.53696,0.668644376,1.313087235,F,0.31256,C,0.49238,R6.35,0.19047,R10.9,0.00459,RAI,0,7h5h5d,,
1.65807,0.45957,5.19057,0.54043,0.6559768329,1.315687429,F,0.3111,C,0.47864,R6.35,0.20481,R10.9,0.00545,RAI,0,7h5d5c,,
1.76883,0.46822,5.08441,0.53178,0.6868682394,1.309741887,F,0.3216,C,0.60165,R6.35,0.07385,R10.9,0.00289,RAI,0,7h6h2h,,
1.7026,0.46356,5.14189,0.53644,0.6677962868,1.313042429,F,0.29388,C,0.52842,R6.35,0.1631,R10.9,0.0146,RAI,0,7h6h2d,,
1.71297,0.46432,5.13136,0.53568,0.6707638947,1.31221259,F,0.29439,C,0.52898,R6.35,0.16502,R10.9,0.0116,RAI,0,7d6h2h,,
1.71078,0.46445,5.13341,0.53555,0.6697188339,1.313055454,F,0.29481,C,0.52609,R6.35,0.16875,R10.9,0.01035,RAI,0,7h6d2h,,
1.71335,0.46008,5.12881,0.53992,0.677095709,1.301260814,F,0.28517,C,0.5302,R6.35,0.18009,R10.9,0.00454,RAI,0,7h6d2c,,
1.79573,0.47206,5.05502,0.52794,0.6916416688,1.311642432,F,0.31422,C,0.5936,R6.35,0.08669,R10.9,0.00549,RAI,0,7h6h3h,,
1.69563,0.46604,5.14457,0.53396,0.6615233992,1.319828488,F,0.2803,C,0.53974,R6.35,0.15458,R10.9,0.02538,RAI,0,7h6h3d,,
1.70632,0.46713,5.13318,0.53287,0.6641406141,1.319600219,F,0.27933,C,0.55085,R6.35,0.15034,R10.9,0.01948,RAI,0,7d6h3h,,
1.70382,0.4666,5.13585,0.5334,0.6639208148,1.318974673,F,0.28085,C,0.54343,R6.35,0.15688,R10.9,0.01884,RAI,0,7h6d3h,,
1.72681,0.46603,5.11132,0.53397,0.6737022285,1.311273717,F,0.26419,C,0.56469,R6.35,0.12085,R10.9,0.05027,RAI,0,7h6d3c,,
1.81784,0.46989,5.03009,0.53011,0.7033909237,1.299830984,F,0.30842,C,0.58394,R6.35,0.10343,R10.9,0.0042,RAI,0,7h6h4h,,
1.749,0.4719,5.09382,0.5281,0.6738715846,1.321309518,F,0.2955,C,0.507,R6.35,0.17683,R10.9,0.02067,RAI,0,7d6h4h,,
1.74927,0.47208,5.0938,0.52792,0.6737186266,1.321754851,F,0.29625,C,0.50193,R6.35,0.17564,R10.9,0.02618,RAI,0,7h6d4h,,
1.73673,0.47106,5.10642,0.52894,0.670337286,1.322474317,F,0.29641,C,0.50147,R6.35,0.16944,R10.9,0.03268,RAI,0,7h6h4d,,
1.75507,0.47258,5.08577,0.52742,0.6752372945,1.32092234,F,0.27989,C,0.53371,R6.35,0.10609,R10.9,0.08031,RAI,0,7h6d4c,,
1.7842,0.46875,5.06255,0.53125,0.6920533151,1.305411782,F,0.30459,C,0.5757,R6.35,0.11534,R10.9,0.00437,RAI,0,7h6h5h,,
1.67153,0.46448,5.16627,0.53552,0.6543113561,1.32153452,F,0.27858,C,0.54461,R6.35,0.16733,R10.9,0.00948,RAI,0,7h6d5h,,
1.66291,0.4642,5.17489,0.5358,0.6513297639,1.323047915,F,0.27812,C,0.54421,R6.35,0.16763,R10.9,0.01005,RAI,0,7h6h5d,,
1.66932,0.4642,5.16808,0.5358,0.6538404383,1.321306776,F,0.27799,C,0.54678,R6.35,0.16484,R10.9,0.01039,RAI,0,7d6h5h,,
1.68534,0.46744,5.14661,0.53256,0.6555396566,1.323822763,F,0.2541,C,0.58662,R6.35,0.124,R10.9,0.03528,RAI,0,7h6d5c,,
1.68864,0.45621,5.16386,0.54379,0.6729915231,1.300829517,F,0.32587,C,0.47398,R6.35,0.19512,R10.9,0.00502,RAI,0,7h6h6d,,
1.674,0.45507,5.17853,0.54493,0.6688281984,1.301796057,F,0.32847,C,0.45625,R6.35,0.20939,R10.9,0.00589,RAI,0,7h6d6c,,
1.70277,0.4573,5.15211,0.5427,0.6770053346,1.300476352,F,0.33089,C,0.46376,R6.35,0.1997,R10.9,0.00564,RAI,0,7h7d2h,,
1.66674,0.45372,5.18455,0.54628,0.6679088939,1.300088358,F,0.32444,C,0.46057,R6.35,0.20583,R10.9,0.00916,RAI,0,7d7c2h,,
1.7058,0.46191,5.14561,0.53809,0.6714413165,1.309963156,F,0.31729,C,0.48687,R6.35,0.19108,R10.9,0.00476,RAI,0,7h7d3h,,
1.67473,0.4589,5.17446,0.5411,0.6635353024,1.309979847,F,0.3144,C,0.47692,R6.35,0.20154,R10.9,0.00714,RAI,0,7d7c3h,,
1.69708,0.4594,5.15535,0.5406,0.6716586943,1.306349158,F,0.32463,C,0.46935,R6.35,0.20023,R10.9,0.00579,RAI,0,7h7d4h,,
