oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
8.16413,0.41149,23.8354,0.58851,0.8098126563,1.242370149,F,0.52484,C,0.18449,R22.35,0.2359,R30.5,0.05134,R41.9,0.00013,R56.95,0.00001,RAI,0.00328,6h6d5h
9.32513,0.4349,22.6733,0.5651,0.8751841397,1.230758268,F,0.45253,C,0.24341,R22.35,0.25156,R30.5,0.0525,R41.9,0,R56.95,0,RAI,0,6d6c5h
9.2359,0.41415,22.7664,0.58585,0.9102390619,1.192038592,F,0.54472,C,0.00361,R22.35,0.45167,R30.5,0,R41.9,0,R56.95,0,RAI,0,6h6d6c
8.44636,0.4204,23.556,0.5796,0.8200508516,1.246682197,F,0.46524,C,0.27641,R22.35,0.18533,R30.5,0.03508,R41.9,0.00363,R56.95,0.00244,RAI,0.03187,7h2h2d
9.77504,0.43146,22.2261,0.56854,0.9247235375,1.199181851,F,0.46957,C,0.16902,R22.35,0.35409,R30.5,0.00733,R41.9,0,R56.95,0,RAI,0,7h2d2c
7.91285,0.46637,24.0912,0.53363,0.6925262662,1.384840833,F,0.37706,C,0.52312,R22.35,0.09969,R30.5,0.00013,R41.9,0,R56.95,0,RAI,0,7h3h2h
7.79851,0.41351,24.202,0.58649,0.7697674487,1.265822719,F,0.45063,C,0.31779,R22.35,0.13253,R30.5,0.02267,R41.9,0.00247,R56.95,0.00979,RAI,0.06412,7h3d2h
7.75523,0.41176,24.2462,0.58824,0.7687487763,1.264361651,F,0.46595,C,0.28812,R22.35,0.16965,R30.5,0.02105,R41.9,0.00285,R56.95,0.00621,RAI,0.04618,7d3h2h
7.81888,0.41365,24.1799,0.58635,0.771516881,1.264967668,F,0.45007,C,0.3189,R22.35,0.12996,R30.5,0.02285,R41.9,0.00225,R56.95,0.00935,RAI,0.06662,7h3h2d
9.28506,0.43714,22.7164,0.56286,0.8669580646,1.238002999,F,0.417,C,0.29753,R22.35,0.17941,R30.5,0.10605,R41.9,0,R56.95,0,RAI,0,7h3d2c
8.20273,0.4188,23.796,0.5812,0.7994396283,1.255919051,F,0.46679,C,0.28272,R22.35,0.16681,R30.5,0.0577,R41.9,0.00147,R56.95,0.00274,RAI,0.02177,7h3h3d
