oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
5.49449,0.45861,21.3053,0.54139,0.7261058505,1.436239462,F,0.41306,C,0.49695,R24.3,0.03275,R31.95,0,R42.7,0.00006,R56.85,0.00075,RAI,0.05642,6h4d3h
5.38046,0.46016,21.4197,0.53984,0.708641518,1.448097442,F,0.38348,C,0.49434,R24.3,0.09731,R31.95,0,R42.7,0,R56.85,0,RAI,0.02487,6h4d3c
5.12903,0.45874,21.6709,0.54126,0.6776176474,1.461235668,F,0.46262,C,0.37861,R24.3,0.15825,R31.95,0.00021,R42.7,0,R56.85,0,RAI,0.00031,6h4h4d
4.83977,0.45918,21.9601,0.54082,0.6387895507,1.481943382,F,0.46125,C,0.33222,R24.3,0.20405,R31.95,0.00248,R42.7,0,R56.85,0,RAI,0,6h4d4c
5.10709,0.47776,21.6792,0.52224,0.64785795,1.515036745,F,0.50282,C,0.40846,R24.3,0.06236,R31.95,0.00662,R42.7,0.00669,R56.85,0.00713,RAI,0.00591,6h5h2h
5.74754,0.46357,21.053,0.53643,0.7514199762,1.432354756,F,0.43022,C,0.4339,R24.3,0.11075,R31.95,0,R42.7,0,R56.85,0,RAI,0.02513,6h5d2h
5.83657,0.46302,20.964,0.53698,0.7639659293,1.424840025,F,0.4218,C,0.44758,R24.3,0.12542,R31.95,0,R42.7,0,R56.85,0,RAI,0.00519,6h5h2d
5.74008,0.46338,21.0592,0.53662,0.7507523466,1.432269797,F,0.42404,C,0.44462,R24.3,0.11051,R31.95,0,R42.7,0,R56.85,0,RAI,0.02082,6d5h2h
5.68581,0.46542,21.1146,0.53458,0.7403947943,1.441517154,F,0.38488,C,0.4952,R24.3,0.11993,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5d2c
5.09391,0.47976,21.6965,0.52023,0.6434922399,1.522100486,F,0.49803,C,0.41298,R24.3,0.06658,R31.95,0.00568,R42.7,0.0059,R56.85,0.00602,RAI,0.00481,6h5h3h
5.87152,0.45932,20.9286,0.54068,0.7747315439,1.412695273,F,0.41075,C,0.49604,R24.3,0.06256,R31.95,0,R42.7,0.00039,R56.85,0.00113,RAI,0.02912,6h5h3d
5.81132,0.45968,20.9888,0.54032,0.7661878015,1.417704845,F,0.41032,C,0.49738,R24.3,0.05303,R31.95,0,R42.7,0.00036,R56.85,0.0023,RAI,0.03662,6h5d3h
5.79834,0.45948,21.0015,0.54052,0.764809231,1.418039059,F,0.40783,C,0.50105,R24.3,0.05274,R31.95,0,R42.7,0.00008,R56.85,0.00118,RAI,0.03712,6d5h3h
5.94582,0.46392,20.854,0.53608,0.7767561662,1.419739823,F,0.37024,C,0.53679,R24.3,0.0926,R31.95,0.00007,R42.7,0,R56.85,0,RAI,0.0003,6h5d3c
4.97823,0.47048,21.897,0.52952,0.6412831837,1.509219784,F,0.49665,C,0.45023,R24.3,0.02841,R31.95,0.00707,R42.7,0.00669,R56.85,0.00645,RAI,0.00449,6h5h4h
5.59388,0.4555,21.2072,0.5445,0.7442876752,1.421460749,F,0.44651,C,0.42825,R24.3,0.08448,R31.95,0.00055,R42.7,0.00736,R56.85,0.01652,RAI,0.01633,6d5h4h
5.76589,0.45657,21.0329,0.54343,0.7653763641,1.412553182,F,0.44424,C,0.43957,R24.3,0.06259,R31.95,0.00369,R42.7,0.01275,R56.85,0.01879,RAI,0.01837,6h5h4d
5.96813,0.45576,20.8335,0.54424,0.7936300982,1.397081855,F,0.43833,C,0.45415,R24.3,0.05198,R31.95,0.00002,R42.7,0.00106,R56.85,0.02282,RAI,0.03164,6h5d4h
6.83573,0.46613,19.9647,0.53387,0.8887792709,1.364827015,F,0.4028,C,0.5383,R24.3,0.05889,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5d4c
5.8257,0.45933,20.9744,0.54067,0.7686689771,1.415817746,F,0.45377,C,0.37911,R24.3,0.16713,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5h5d
5.38178,0.45928,21.4177,0.54072,0.7101734973,1.445607084,F,0.44586,C,0.37488,R24.3,0.17926,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5d5c
4.9112,0.45615,21.8895,0.54385,0.6525232724,1.46894575,F,0.46676,C,0.38831,R24.3,0.12294,R31.95,0,R42.7,0,R56.85,0,RAI,0.02199,6h6d2h
4.68071,0.45991,22.12,0.54009,0.6168149875,1.494750157,F,0.48149,C,0.29749,R24.3,0.22085,R31.95,0.00017,R42.7,0,R56.85,0,RAI,0,6d6c2h
4.9243,0.45595,21.8757,0.54405,0.6545508088,1.467483425,F,0.45917,C,0.40434,R24.3,0.11165,R31.95,0.00004,R42.7,0,R56.85,0,RAI,0.0248,6h6d3h
4.67339,0.45909,22.1268,0.54091,0.6169503924,1.492939666,F,0.47664,C,0.29407,R24.3,0.22903,R31.95,0.00027,R42.7,0,R56.85,0,RAI,0,6d6c3h
4.93282,0.45707,21.8675,0.54293,0.6540765812,1.469959399,F,0.46391,C,0.38081,R24.3,0.14924,R31.95,0.00014,R42.7,0,R56.85,0,RAI,0.00589,6h6d4h
