oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
6.01173,0.46134,20.7883,0.53866,0.7897586952,1.408487017,F,0.41069,C,0.4685,R24.3,0.12005,R31.95,0,R42.7,0,R56.85,0,RAI,0.00076,6h5h2d
5.93938,0.46153,20.8605,0.53847,0.7799329069,1.413881032,F,0.41351,C,0.45818,R24.3,0.11677,R31.95,0,R42.7,0,R56.85,0,RAI,0.01154,6d5h2h
6.08074,0.46544,20.7192,0.53456,0.7917877523,1.414574237,F,0.37129,C,0.53929,R24.3,0.08942,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5d2c
5.07576,0.47871,21.702,0.52129,0.6426057824,1.519389712,F,0.49235,C,0.40929,R24.3,0.07751,R31.95,0.00536,R42.7,0.00572,R56.85,0.00552,RAI,0.00424,6h5h3h
6.01543,0.45706,20.7838,0.54294,0.7976447429,1.397085348,F,0.39909,C,0.51629,R24.3,0.05951,R31.95,0.00004,R42.7,0.00129,R56.85,0.00257,RAI,0.02121,6h5h3d
5.9742,0.4576,20.8246,0.5424,0.7912428221,1.401222375,F,0.3995,C,0.52092,R24.3,0.04624,R31.95,0,R42.7,0.00051,R56.85,0.00587,RAI,0.02696,6h5d3h
5.98223,0.45761,20.8173,0.54239,0.7922890593,1.400752332,F,0.39716,C,0.52547,R24.3,0.04189,R31.95,0,R42.7,0.00016,R56.85,0.00151,RAI,0.03382,6d5h3h
6.26838,0.46324,20.5318,0.53676,0.8200972069,1.396033116,F,0.36448,C,0.5672,R24.3,0.06649,R31.95,0.00002,R42.7,0,R56.85,0,RAI,0.00181,6h5d3c
5.16064,0.48018,21.5772,0.51982,0.6513516792,1.514927961,F,0.49306,C,0.42581,R24.3,0.06347,R31.95,0.00484,R42.7,0.00476,R56.85,0.00494,RAI,0.00313,6h5h4h
5.33373,0.45743,21.4907,0.54257,0.7066794339,1.445586316,F,0.44268,C,0.4317,R24.3,0.06783,R31.95,0.00808,R42.7,0.0134,R56.85,0.01639,RAI,0.01992,6d5h4h
5.53015,0.45717,21.2824,0.54283,0.7331202729,1.430892558,F,0.44221,C,0.43569,R24.3,0.05515,R31.95,0.00909,R42.7,0.01521,R56.85,0.01883,RAI,0.02383,6h5h4d
5.7032,0.45725,21.0979,0.54275,0.7559288732,1.418694359,F,0.43956,C,0.44464,R24.3,0.04828,R31.95,0.00677,R42.7,0.01173,R56.85,0.021,RAI,0.02802,6h5d4h
6.71281,0.46727,20.0884,0.53273,0.8706678869,1.376221383,F,0.40334,C,0.53374,R24.3,0.06292,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5d4c
5.91473,0.45688,20.8849,0.54312,0.7846009602,1.403411948,F,0.44114,C,0.41442,R24.3,0.14443,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5h5d
5.5043,0.45706,21.2957,0.54294,0.729869032,1.43149724,F,0.43475,C,0.41037,R24.3,0.15488,R31.95,0,R42.7,0,R56.85,0,RAI,0,6h5d5c
5.18623,0.45575,21.6137,0.54425,0.6896697502,1.449373507,F,0.4602,C,0.40294,R24.3,0.1178,R31.95,0,R42.7,0,R56.85,0,RAI,0.01905,6h6d2h
4.83153,0.45613,21.9687,0.54387,0.6419661215,1.474209139,F,0.46429,C,0.33257,R24.3,0.20223,R31.95,0.00092,R42.7,0,R56.85,0,RAI,0,6d6c2h
5.22406,0.45588,21.5762,0.54412,0.6945023033,1.447204478,F,0.45186,C,0.41984,R24.3,0.10779,R31.95,0.00005,R42.7,0,R56.85,0,RAI,0.02046,6h6d3h
4.86505,0.45587,21.9364,0.54413,0.6467885664,1.471335497,F,0.45746,C,0.33452,R24.3,0.20746,R31.95,0.00056,R42.7,0,R56.85,0,RAI,0,6d6c3h
5.1948,0.45514,21.6055,0.54486,0.6917352052,1.447201632,F,0.44464,C,0.42284,R24.3,0.12007,R31.95,0.00002,R42.7,0,R56.85,0,RAI,0.01243,6h6d4h
4.82587,0.45506,21.9751,0.54494,0.6427217699,1.471742373,F,0.44569,C,0.36458,R24.3,0.18886,R31.95,0.00086,R42.7,0,R56.85,0,RAI,0,6d6c4h
5.4569,0.4553,21.3429,0.5447,0.7263808851,1.430029736,F,0.43436,C,0.44186,R24.3,0.11674,R31.95,0.00033,R42.7,0.00007,R56.85,0.00011,RAI,0.00652,6h6d5h
4.88162,0.45521,21.9188,0.54479,0.6499324557,1.468373884,F,0.44403,C,0.37743,R24.3,0.17836,R31.95,0.00018,R42.7,0,R56.85,0,RAI,0,6d6c5h
2.61635,0.43813,24.185,0.56187,0.3619169331,1.570939098,F,0.58508,C,0.19148,R24.3,0.22281,R31.95,0.00063,R42.7,0,R56.85,0,RAI,0,6h6d6c
4.3158,0.45251,22.4844,0.54749,0.5780284376,1.498836844,F,0.46662,C,0.42143,R24.3,0.06065,R31.95,0.00041,R42.7,0,R56.85,0,RAI,0.05088,7h2h2d
3.72892,0.45066,23.0721,0.54934,0.5014759582,1.532831414,F,0.50183,C,0.25108,R24.3,0.21071,R31.95,0.03638,R42.7,0,R56.85,0,RAI,0,7h2d2c
5.29292,0.47532,21.5271,0.52468,0.6748780389,1.49740964,F,0.50714,C,0.38448,R24.3,0.0792,R31.95,0.00673,R42.7,0.00706,R56.85,0.00805,RAI,0.00733,7h3h2h
5.56135,0.4634,21.2384,0.5366,0.7273446323,1.444513396,F,0.43615,C,0.42785,R24.3,0.10807,R31.95,0,R42.7,0,R56.85,0,RAI,0.02794,7h3d2h
5.58791,0.46299,21.2122,0.53701,0.7314655458,1.441624467,F,0.43881,C,0.40956,R24.3,0.13118,R31.95,0,R42.7,0,R56.85,0,RAI,0.02045,7d3h2h
5.55206,0.46302,21.2481,0.53698,0.7267256162,1.444148473,F,0.435,C,0.43034,R24.3,0.10999,R31.95,0,R42.7,0,R56.85,0,RAI,0.02467,7h3h2d
5.17301,0.461,21.6268,0.539,0.6800775552,1.464374517,F,0.45868,C,0.32827,R24.3,0.2129,R31.95,0.00015,R42.7,0,R56.85,0,RAI,0,7h3d2c
4.59574,0.45519,22.2044,0.54481,0.6118976374,1.487454253,F,0.46639,C,0.3994,R24.3,0.09022,R31.95,0.00005,R42.7,0,R56.85,0,RAI,0.04394,7h3h3d
3.93795,0.45109,22.8625,0.54891,0.5290820586,1.520102041,F,0.48312,C,0.30127,R24.3,0.14838,R31.95,0.06722,R42.7,0,R56.85,0,RAI,0,7h3d3c
5.18573,0.47293,21.674,0.52707,0.6645521665,1.500787564,F,0.50614,C,0.3775,R24.3,0.08815,R31.95,0.00634,R42.7,0.00684,R56.85,0.00788,RAI,0.00715,7h4h2h
5.67005,0.4637,21.1301,0.5363,0.741081314,1.437950771,F,0.42619,C,0.44779,R24.3,0.10459,R31.95,0,R42.7,0,R56.85,0,RAI,0.02144,7h4h2d
5.71241,0.46468,21.0877,0.53532,0.7450432024,1.437687075,F,0.42929,C,0.43339,R24.3,0.11462,R31.95,0,R42.7,0,R56.85,0,RAI,0.0227,7d4h2h
5.70462,0.46464,21.0956,0.53536,0.7440912206,1.438123704,F,0.42847,C,0.44076,R24.3,0.1034,R31.95,0,R42.7,0,R56.85,0,RAI,0.02737,7h4d2h
5.42439,0.46402,21.3761,0.53598,0.7084843101,1.455554709,F,0.44308,C,0.36361,R24.3,0.19316,R31.95,0.00016,R42.7,0,R56.85,0,RAI,0,7h4d2c
5.44905,0.4842,21.3038,0.5158,0.6820434758,1.507386308,F,0.50059,C,0.39181,R24.3,0.08464,R31.95,0.00543,R42.7,0.00592,R56.85,0.0061,RAI,0.0055,7h4h3h
6.07336,0.46003,20.7278,0.53997,0.8001270148,1.400983558,F,0.42391,C,0.4663,R24.3,0.09731,R31.95,0,R42.7,0,R56.85,0,RAI,0.01248,7d4h3h
6.08903,0.46032,20.7111,0.53968,0.8016860265,1.400608984,F,0.41962,C,0.47875,R24.3,0.09465,R31.95,0,R42.7,0,R56.85,0.00008,RAI,0.0069,7h4h3d
6.12128,0.46042,20.6786,0.53958,0.805757066,1.398666269,F,0.42131,C,0.477,R24.3,0.08647,R31.95,0,R42.7,0,R56.85,0,RAI,0.01521,7h4d3h
6.42111,0.46669,20.3789,0.53331,0.8338687092,1.394603227,F,0.40791,C,0.4797,R24.3,0.11237,R31.95,0.00002,R42.7,0,R56.85,0,RAI,0,7h4d3c
5.41352,0.45847,21.3863,0.54153,0.7156239711,1.441329768,F,0.45125,C,0.41133,R24.3,0.1265,R31.95,0.00003,R42.7,0,R56.85,0,RAI,0.0109,7h4h4d
5.0546,0.45773,21.7453,0.54227,0.6692578216,1.46352203,F,0.45559,C,0.34514,R24.3,0.19926,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h4d4c
5.35982,0.47926,21.4794,0.52074,0.6777898649,1.505397735,F,0.5048,C,0.36941,R24.3,0.0997,R31.95,0.00602,R42.7,0.00625,R56.85,0.00737,RAI,0.00645,7h5h2h
5.80981,0.46722,20.9894,0.53278,0.7536272001,1.437807497,F,0.42701,C,0.43057,R24.3,0.12584,R31.95,0,R42.7,0,R56.85,0,RAI,0.01658,7d5h2h
5.79792,0.4667,21.0017,0.5333,0.7529228926,1.437247224,F,0.42799,C,0.42804,R24.3,0.12399,R31.95,0,R42.7,0,R56.85,0,RAI,0.01999,7h5d2h
5.76844,0.46623,21.0313,0.53377,0.749849659,1.438007559,F,0.42503,C,0.44059,R24.3,0.12142,R31.95,0,R42.7,0,R56.85,0,RAI,0.01295,7h5h2d
5.54223,0.4659,21.2579,0.5341,0.720954566,1.452606056,F,0.43491,C,0.39368,R24.3,0.17033,R31.95,0.00108,R42.7,0,R56.85,0,RAI,0,7h5d2c
5.09344,0.47632,21.7284,0.52368,0.6480797315,1.514298299,F,0.49946,C,0.38581,R24.3,0.09064,R31.95,0.00634,R42.7,0.0066,R56.85,0.00622,RAI,0.00493,7h5h3h
5.70382,0.46063,21.0964,0.53937,0.7504636579,1.427481202,F,0.40279,C,0.50417,R24.3,0.06284,R31.95,0,R42.7,0,R56.85,0.00027,RAI,0.02993,7d5h3h
5.76713,0.46125,21.0329,0.53875,0.7577734823,1.424822234,F,0.40647,C,0.49902,R24.3,0.06049,R31.95,0,R42.7,0,R56.85,0.00049,RAI,0.03352,7h5d3h
5.69342,0.46022,21.1064,0.53978,0.7497626064,1.427072254,F,0.40032,C,0.51326,R24.3,0.05417,R31.95,0,R42.7,0,R56.85,0.00086,RAI,0.03139,7h5h3d
5.73046,0.46321,21.0701,0.53679,0.7497692756,1.432556049,F,0.37794,C,0.52367,R24.3,0.09773,R31.95,0.00067,R42.7,0,R56.85,0,RAI,0,7h5d3c
5.17458,0.47992,21.6159,0.52008,0.6534649839,1.516885584,F,0.49709,C,0.39545,R24.3,0.08621,R31.95,0.00487,R42.7,0.0054,R56.85,0.00617,RAI,0.00481,7h5h4h
5.79044,0.45586,21.0102,0.54414,0.7698323413,1.40918551,F,0.42906,C,0.47371,R24.3,0.05731,R31.95,0.00092,R42.7,0.00057,R56.85,0.00177,RAI,0.03666,7d5h4h
6.00152,0.45725,20.798,0.54275,0.7954696449,1.398525369,F,0.42507,C,0.47932,R24.3,0.05139,R31.95,0,R42.7,0,R56.85,0.00068,RAI,0.04354,7h5d4h
6.06276,0.45758,20.7379,0.54242,0.8030071078,1.395332313,F,0.42415,C,0.48048,R24.3,0.05672,R31.95,0,R42.7,0.00002,R56.85,0.00085,RAI,0.03778,7h5h4d
6.50889,0.46391,20.2903,0.53609,0.8503334259,1.381341473,F,0.38482,C,0.57456,R24.3,0.04063,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h5d4c
5.85767,0.45775,20.9427,0.54225,0.7755549939,1.409557483,F,0.44751,C,0.4086,R24.3,0.14337,R31.95,0.00045,R42.7,0.00002,R56.85,0.00003,RAI,0.00002,7h5h5d
5.75775,0.46206,21.0425,0.53794,0.7552147863,1.42761963,F,0.43838,C,0.4089,R24.3,0.15272,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h5d5c
5.19692,0.47835,21.5629,0.52165,0.6584401268,1.508611422,F,0.50054,C,0.41724,R24.3,0.05336,R31.95,0.00608,R42.7,0.006,R56.85,0.00948,RAI,0.00729,7h6h2h
6.06949,0.46728,20.7314,0.53272,0.7872108281,1.420297206,F,0.44075,C,0.39601,R24.3,0.16324,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h6h2d
6.01172,0.46707,20.7859,0.53293,0.7800686562,1.423468601,F,0.44268,C,0.3851,R24.3,0.17222,R31.95,0,R42.7,0,R56.85,0,RAI,0,7d6h2h
6.01682,0.46698,20.7845,0.53302,0.7808808659,1.423135126,F,0.44298,C,0.38511,R24.3,0.17185,R31.95,0,R42.7,0,R56.85,0,RAI,0.00007,7h6d2h
6.09932,0.47417,20.7015,0.52583,0.7795848622,1.436829627,F,0.43311,C,0.41046,R24.3,0.15643,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h6d2c
5.46313,0.48517,21.3321,0.51483,0.682438698,1.512234724,F,0.49752,C,0.41128,R24.3,0.06478,R31.95,0.00644,R42.7,0.0066,R56.85,0.00737,RAI,0.00602,7h6h3h
5.63943,0.46703,21.1493,0.53297,0.731823753,1.44825045,F,0.44709,C,0.38466,R24.3,0.1497,R31.95,0.00747,R42.7,0.00608,R56.85,0.00257,RAI,0.00243,7h6h3d
